WORDCOUNTS,WEIGHT
the,813
of,473
and,295
in,267
a,200
to,191
social,99
humanities,97
for,81
as,79
sciences,70
that,65
science,63
american,58
s,56
new,52
an,52
it,49
on,47
from,45
is,44
by,43
was,42
with,41
have,41
history,36
they,33
education,33
between,33
one,32
at,29
humanistic,29
study,28
has,27
but,27
national,27
not,26
scholarship,26
studies,25
more,24
some,22
their,22
its,22
are,21
foundation,21
disciplines,21
be,21
were,20
york,20
arts,20
historical,20
had,19
this,19
world,19
all,19
culture,19
council,19
other,18
scientists,18
research,18
john,18
man,18
would,18
much,18
century,17
two,17
also,16
values,16
which,16
so,16
schism,15
no,15
university,15
literature,15
or,15
what,15
philosophy,15
i,14
scientific,14
j,14
see,14
natural,14
intellectual,14
modern,13
into,13
human,13
academic,13
knowledge,13
we,13
united,13
great,12
n,12
war,12
society,12
about,12
only,12
c,12
those,11
political,11
historians,11
america,11
learned,11
g,11
general,11
how,11
too,11
most,11
universities,11
yet,11
who,11
past,11
art,11
early,11
such,10
than,10
his,10
term,10
whole,10
he,10
still,10
moral,10
years,10
if,9
before,9
first,9
politics,9
subjects,9
higher,9
president,9
ed,9
these,9
acls,9
scholars,9
division,9
been,9
life,9
each,9
report,9
them,9
twentieth,9
states,9
themselves,9
recent,9
should,9
way,8
every,8
commission,8
societies,8
professor,8
against,8
organized,8
leland,8
criticism,8
under,8
present,8
after,8
itself,8
while,8
among,8
ssrc,8
now,7
humanism,7
experience,7
tradition,7
robert,7
development,7
body,7
may,7
americans,7
liberal,7
economics,7
f,7
higham,7
judgment,7
law,7
academy,7
contemporary,7
do,7
congress,7
become,7
literary,7
did,7
william,7
became,7
cambridge,7
arnold,7
common,6
mar,6
english,6
nineteenth,6
princeton,6
came,6
address,6
state,6
british,6
thus,6
since,6
humanists,6
kind,6
b,6
white,6
organization,6
david,6
important,6
very,6
called,6
further,6
james,6
sense,6
field,6
when,6
us,6
never,6
hand,6
agencies,6
identity,6
educational,6
problems,6
european,6
know,6
sociology,6
rockefeller,6
both,6
our,6
d,6
scholar,5
created,5
college,5
hearings,5
group,5
englewood,5
certainly,5
vols,5
leading,5
indeed,5
mind,5
within,5
mass,5
review,5
distinct,5
old,5
developed,5
earlier,5
house,5
w,5
cultural,5
well,5
during,5
place,5
partly,5
bill,5
thought,5
same,5
toward,5
many,5
keeney,5
classical,5
remained,5
another,5
mean,5
endowment,5
harvard,5
times,5
britain,5
ago,5
cliffs,5
practical,5
program,5
methods,5
following,5
cultures,5
seem,5
just,5
psychology,5
boston,5
through,5
qualitative,5
faculty,5
come,5
washington,5
instead,5
france,5
association,5
chicago,5
little,5
meaning,4
e,4
center,4
properly,4
essays,4
anthropology,4
scientist,4
might,4
england,4
definition,4
discipline,4
matthew,4
classics,4
himself,4
defense,4
journal,4
spite,4
influence,4
emergence,4
clearly,4
however,4
initiative,4
linguistics,4
spirit,4
m,4
strategy,4
kennedy,4
could,4
public,4
out,4
produced,4
spiritual,4
because,4
r,4
ideal,4
claim,4
london,4
example,4
et,4
forces,4
own,4
least,4
sharp,4
oct,4
will,4
revival,4
waldo,4
movement,4
put,4
dewey,4
others,4
efforts,4
longer,4
main,4
time,4
less,4
perhaps,4
ideas,4
three,4
like,4
men,4
can,4
increasing,4
today,4
usually,4
institutions,4
phrase,4
school,4
then,4
any,4
over,4
international,4
far,4
distinctive,4
better,4
proceedings,4
terms,4
categories,4
jan,4
formation,4
conditions,4
course,4
although,4
campaign,4
represent,3
notably,3
schools,3
h,3
decade,3
policy,3
committee,3
cleavage,3
chief,3
said,3
modest,3
exclusive,3
ii,3
secretary,3
europe,3
belong,3
religion,3
there,3
last,3
greatly,3
somewhat,3
task,3
account,3
logical,3
reaction,3
point,3
laws,3
measurement,3
conflict,3
de,3
interest,3
jr,3
turn,3
underlying,3
apr,3
cather,3
merriam,3
civilization,3
german,3
rather,3
federal,3
learning,3
process,3
represented,3
rigor,3
similar,3
importance,3
certain,3
congressional,3
wanted,3
les,3
lowell,3
proposed,3
welfare,3
argued,3
powerful,3
preference,3
result,3
p,3
rebirth,3
events,3
late,3
yield,3
method,3
writers,3
part,3
original,3
neutrality,3
year,3
gave,3
older,3
broad,3
relevance,3
status,3
published,3
order,3
several,3
few,3
tended,3
up,3
st,3
value,3
analytic,3
reorganization,3
concern,3
community,3
make,3
almanac,3
single,3
guide,3
meanwhile,3
sharply,3
al,3
already,3
harper,3
members,3
projects,3
preserve,3
arthur,3
considerable,3
habit,3
took,3
v,3
paris,3
establish,3
necessary,3
number,3
fight,3
made,3
upon,3
range,3
including,3
strongly,3
aesthetic,3
nevertheless,3
students,3
publication,3
language,3
defensive,3
differ,3
quarterly,3
behind,3
separate,3
accepting,3
began,3
thinking,3
archaeology,3
eng,3
subsidized,3
june,3
fosdick,3
principle,3
inquiry,3
particularly,3
beesley,3
living,3
type,3
senate,3
beginning,3
according,3
scholarly,3
economy,3
extent,3
dream,3
prestige,3
emphasis,3
burden,3
ill,3
subject,3
activity,3
measure,3
superior,3
need,3
doubtless,3
