WORDCOUNTS,WEIGHT
the,780
of,436
to,292
and,249
in,204
a,188
government,142
it,107
that,104
was,88
for,87
pacific,83
its,76
s,72
company,71
as,69
is,61
union,58
with,58
were,50
this,46
at,41
had,41
or,40
railroad,39
dodge,39
we,38
have,38
but,37
from,37
be,35
by,31
not,31
they,30
one,30
than,30
an,30
may,29
huntington,26
law,25
on,25
i,24
more,24
see,23
congress,23
their,22
been,22
papers,21
new,21
private,21
washington,21
no,20
would,20
are,20
if,19
box,19
upon,19
so,19
j,18
these,18
spring,18
ibid,18
them,18
much,18
he,17
only,17
what,17
into,16
all,16
which,16
road,16
d,16
history,15
his,15
june,15
other,15
who,15
any,15
c,15
west,14
subsidy,14
browning,13
some,13
weakened,13
public,13
officers,13
first,13
letters,13
many,13
states,13
e,12
secretary,12
farnham,12
central,12
g,12
durant,12
without,12
rather,12
general,12
james,12
army,12
united,12
did,12
william,12
american,11
interests,11
there,11
political,11
powers,11
wallace,11
even,11
leonard,11
up,11
us,11
john,11
office,11
through,11
directors,10
archives,10
h,10
interior,10
york,10
most,10
july,10
about,10
yet,10
department,10
when,10
citizens,10
must,10
whether,10
could,9
harlan,9
b,9
m,9
companies,9
part,9
nation,9
place,9
policies,9
business,9
others,9
fact,9
has,9
before,8
t,8
might,8
case,8
collection,8
interest,8
commissioners,8
sherman,8
people,8
president,8
also,8
results,8
seemed,8
will,8
make,8
after,8
can,8
jan,8
should,8
built,8
authority,7
parties,7
great,7
help,7
such,7
study,7
govern,7
bonds,7
found,7
p,7
hopkins,7
congressmen,7
work,7
order,7
few,7
f,7
territory,7
hand,7
use,7
men,7
package,7
construction,7
war,7
while,7
both,7
became,7
until,7
donald,7
national,7
you,7
way,6
created,6
railroads,6
sent,6
laws,6
complained,6
historical,6
century,6
kind,6
times,6
apr,6
left,6
failed,6
l,6
house,6
weak,6
w,6
passed,6
wyoming,6
rule,6
out,6
well,6
records,6
own,6
ostrogorski,6
least,6
senator,6
april,6
whatever,6
reports,6
ask,6
state,6
aug,6
do,6
made,6
like,6
justice,6
over,6
each,6
grant,6
madison,6
early,6
democracy,5
true,5
protection,5
nineteenth,5
chief,5
last,5
activity,5
barons,5
railway,5
author,5
library,5
town,5
whose,5
act,5
legal,5
certain,5
white,5
congressional,5
nebraska,5
result,5
rivals,5
hands,5
called,5
r,5
example,5
civil,5
cong,5
acts,5
sept,5
matter,5
territorial,5
nearly,5
under,5
same,5
two,5
toward,5
conduct,5
time,5
enough,5
took,5
perhaps,5
those,5
often,5
sess,5
inquiry,5
very,5
senate,5
platte,5
almost,5
little,5
nov,5
land,5
favors,5
enterprise,5
valley,5
done,4
concerned,4
later,4
corruption,4
iowa,4
book,4
vigor,4
mississippi,4
robber,4
globe,4
existence,4
sought,4
possible,4
say,4
against,4
adams,4
affairs,4
nor,4
simpson,4
impartial,4
special,4
scattered,4
ames,4
lots,4
wealth,4
n,4
too,4
erosion,4
david,4
shall,4
however,4
gained,4
having,4
used,4
unless,4
though,4
gave,4
during,4
project,4
officials,4
troubles,4
omaha,4
actions,4
second,4
io,4
wrote,4
ineffective,4
thought,4
ed,4
williams,4
lack,4
instability,4
less,4
years,4
another,4
region,4
debates,4
nothing,4
held,4
thomas,4
decide,4
problems,4
probably,4
division,4
things,4
ogden,4
potter,4
know,4
sure,4
interested,4
seem,4
board,4
task,4
obviously,4
just,4
cause,4
extent,4
property,4
duty,4
subject,4
went,4
discussion,4
our,4
thomson,4
asked,4
effects,4
charles,4
territories,4
recent,4
building,4
resources,4
major,4
costly,4
does,3
groups,3
manuscript,3
group,3
large,3
mortgage,3
likely,3
ways,3
easily,3
policy,3
character,3
experience,3
being,3
every,3
defects,3
connection,3
vols,3
nature,3
advantage,3
confusion,3
indeed,3
take,3
subsequent,3
investigations,3
save,3
money,3
kirkland,3
enforcement,3
obvious,3
community,3
cited,3
along,3
exposed,3
build,3
thus,3
hazards,3
agent,3
relations,3
jr,3
young,3
hardly,3
weakness,3
operations,3
bring,3
troubled,3
persistent,3
similar,3
importance,3
parts,3
days,3
commonly,3
stewart,3
came,3
respects,3
because,3
stock,3
appears,3
cannot,3
energy,3
guarantee,3
warned,3
governing,3
failure,3
thaddeus,3
faire,3
line,3
tool,3
vote,3
excessive,3
call,3
stanford,3
contradictions,3
crocker,3
hard,3
next,3
quite,3
oct,3
executed,3
managed,3
altogether,3
value,3
lincoln,3
society,3
power,3
various,3
economic,3
still,3
bill,3
once,3
read,3
soon,3
indian,3
testimony,3
chose,3
members,3
towns,3
lobby,3
lieutenant,3
how,3
venture,3
seldom,3
inept,3
manner,3
answer,3
duties,3
compelled,3
lobbying,3
understanding,3
chiefly,3
formal,3
depended,3
collis,3
prevailed,3
largely,3
shelter,3
blend,3
commands,3
deliberate,3
brevet,3
contracts,3
aid,3
george,3
provide,3
usually,3
edgar,3
attitude,3
dec,3
execution,3
executive,3
class,3
itself,3
pressures,3
matters,3
share,3
then,3
laissez,3
rival,3
xliii,3
grenville,3
mass,3
better,3
pomeroy,3
discharge,3
rising,3
feb,3
mere,3
indifference,3
circumstances,3
subsidies,3
administration,3
measure,3
indians,3
conditions,3
review,3
between,3
themselves,3
johnson,3
colonel,3
observed,3
faction,3
difficult,2
go,2
now,2
frail,2
o,2
personally,2
common,2
meaning,2
assaults,2
reconsidered,2
extend,2
episodes,2
resulted,2
jungle,2
mar,2
passing,2
minutes,2
properly,2
athearn,2
spirit,2
laid,2
occurred,2
blaine,2
induced,2
chandler,2
track,2
verdict,2
turning,2
reconciled,2
morton,2
sources,2
long,2
production,2
setting,2
ii,2
give,2
military,2
usher,2
assist,2
seems,2
supplied,2
carter,2
governed,2
desire,2
origin,2
able,2
subdued,2
court,2
packages,2
fresh,2
mind,2
written,2
trouble,2
practicable,2
precisely,2
hostility,2
system,2
governmental,2
wasted,2
lobbyists,2
historians,2
u,2
firm,2
account,2
howard,2
machinery,2
cooperation,2
laramie,2
apart,2
point,2
except,2
supervision,2
far,2
himself,2
letter,2
evans,2
learned,2
million,2
accessible,2
surely,2
expect,2
disposed,2
campbell,2
run,2
professor,2
bent,2
police,2
mixed,2
decided,2
club,2
price,2
application,2
convention,2
admitted,2
adam,2
old,2
reluctance,2
ablest,2
subjects,2
ithaca,2
wholly,2
effective,2
y,2
instruments,2
apparently,2
acted,2
influence,2
undone,2
businessmen,2
federal,2
absent,2
faults,2
abundance,2
repeal,2
storms,2
turn,2
pages,2
earl,2
uncertainties,2
federalist,2
consequences,2
changes,2
wanted,2
university,2
objects,2
organization,2
workmen,2
organized,2
branch,2
maintain,2
age,2
show,2
democratic,2
max,2
voluminous,2
beyond,2
followed,2
notions,2
eftect,2
oppression,2
hereafter,2
answers,2
injustice,2
care,2
conflicts,2
legislative,2
my,2
based,2
lead,2
path,2
asserts,2
route,2
fortunes,2
joy,2
effort,2
pass,2
events,2
vigorous,2
tecumseh,2
persons,2
gilded,2
otherwise,2
representatives,2
your,2
required,2
bluffs,2
sites,2
gibbon,2
rail,2
claim,2
accomplice,2
supreme,2
engineer,2
warped,2
compact,2
endorsed,2
dakota,2
won,2
sterling,2
else,2
correct,2
squatters,2
protest,2
loan,2
small,2
several,2
leland,2
governments,2
brought,2
protect,2
impossible,2
generally,2
progress,2
describes,2
gould,2
peculiar,2
inquiries,2
appropriate,2
activities,2
inspection,2
sidney,2
threatened,2
therefore,2
tasks,2
pervasive,2
sovereign,2
action,2
released,2
exception,2
gift,2
everywhere,2
put,2
liability,2
meanwhile,2
americans,2
requiring,2
happened,2
tangled,2
neither,2
liberties,2
gov,2
wright,2
rise,2
enterprises,2
ambiguities,2
social,2
street,2
lewis,2
majority,2
idle,2
paul,2
request,2
fell,2
mark,2
chance,2
efforts,2
