WORDCOUNTS,WEIGHT
the,990
of,507
and,410
to,339
in,273
a,261
was,161
for,147
that,135
on,118
it,101
at,100
by,100
were,96
de,86
had,83
his,80
he,77
or,75
from,74
as,73
with,72
per,70
i,69
their,67
is,66
company,65
paris,64
which,62
they,61
an,59
cent,58
this,57
but,57
be,55
ooo,51
would,50
these,49
who,49
shares,49
them,48
one,47
claviere,47
d,47
s,42
bankers,40
bourse,39
loans,38
capital,37
its,36
la,36
have,36
government,34
more,34
not,34
loan,33
no,33
could,33
l,32
market,31
speculators,30
annuity,30
all,28
rentes,28
been,28
than,27
bouchary,27
insurance,26
other,25
interest,24
there,23
those,23
only,23
credit,23
revolution,22
when,22
life,22
argent,21
des,21
agiotage,20
against,20
value,20
new,20
heads,20
annuities,20
state,19
mirabeau,19
bank,19
time,19
livres,19
buy,19
et,18
also,18
we,18
speculation,18
price,17
speculative,17
even,17
because,17
french,17
like,17
discount,16
public,16
manieurs,16
year,16
during,16
v,16
income,16
so,16
what,16
years,16
general,15
most,15
prices,15
wrote,15
eve,15
george,15
comte,15
bought,15
taylor,15
if,14
first,14
vols,14
has,14
some,14
io,14
water,14
seneffe,14
see,14
made,14
espagnac,14
re,14
calonne,13
into,13
money,13
old,13
agioteurs,13
order,13
under,13
investors,13
profits,13
baroud,13
viageres,12
histoire,12
merchants,12
lyon,12
out,12
borrowed,12
two,12
indies,12
investment,12
upon,12
foreign,12
finance,12
drafts,12
archives,11
since,11
without,11
banker,11
commerce,11
about,11
many,11
sold,11
three,11
after,11
par,11
became,11
rente,11
created,10
every,10
principal,10
funds,10
necker,10
profit,10
geneva,10
important,10
marion,10
companies,10
received,10
london,10
panchaud,10
annual,10
up,10
shareholders,10
volume,10
business,10
sell,10
him,10
contracts,10
syndicate,10
offered,10
each,10
are,10
themselves,10
will,9
large,9
t,9
operations,9
four,9
though,9
provincial,9
used,9
own,9
paid,9
fire,9
end,9
constituted,9
over,9
although,9
later,8
genevan,8
ii,8
october,8
such,8
may,8
royal,8
amsterdam,8
trading,8
however,8
issues,8
financiere,8
notes,8
return,8
nearly,8
above,8
selling,8
thought,8
payments,8
investor,8
financial,8
ibid,8
eighties,8
actuarial,8
held,8
regime,8
nationales,8
best,8
according,8
through,8
treasury,8
unable,8
mar,7
group,7
said,7
j,7
political,7
less,7
compagnie,7
himself,7
pay,7
better,7
risk,7
turn,7
means,7
les,7
called,7
stock,7
persons,7
part,7
loss,7
personal,7
liquidation,7
always,7
ancien,7
appeared,7
do,7
another,7
louis,7
clear,7
premium,7
january,7
stadnitsky,7
known,7
why,7
share,7
half,7
iii,7
thirty,7
merchant,7
buying,7
national,7
securities,7
say,7
rate,6
way,6
second,6
before,6
du,6
sources,6
long,6
debt,6
corner,6
health,6
how,6
bankruptcy,6
age,6
well,6
future,6
risks,6
good,6
least,6
sense,6
monarchy,6
speculator,6
assurances,6
same,6
social,6
book,6
head,6
men,6
took,6
perhaps,6
private,6
nothing,6
chosen,6
august,6
exchange,6
can,6
capitalism,6
bears,6
collateral,6
months,6
paying,6
then,6
must,6
pyron,6
repaid,6
report,6
written,6
jean,6
cash,6
conventional,6
france,6
now,5
formed,5
moniteur,5
total,5
interests,5
investments,5
real,5
within,5
correspondents,5
viag,5
brokers,5
century,5
privilege,5
died,5
denonciation,5
transactions,5
whose,5
revenues,5
b,5
study,5
reason,5
bad,5
cost,5
m,5
came,5
parisian,5
larue,5
wealth,5
xviii,5
assembly,5
speculations,5
involved,5
family,5
june,5
correspondence,5
therefore,5
reduced,5
caisse,5
cazenove,5
ed,5
clavi,5
others,5
fact,5
children,5
considerable,5
borrowing,5
original,5
represented,5
confidence,5
times,5
payment,5
figures,5
carried,5
fear,5
often,5
chamber,5
considered,5
heavy,5
any,5
ioo,5
several,5
contre,5
tontines,5
set,5
borrower,5
december,5
far,5
terms,5
accounts,5
controller,5
tried,5
jan,5
until,5
contract,5
write,5
dangerous,5
land,5
increased,5
enterprise,5
little,5
should,5
done,4
estate,4
use,4
h,4
choiseul,4
else,4
seems,4
words,4
affair,4
issue,4
king,4
march,4
