WORDCOUNTS,WEIGHT
the,1902
of,1409
and,785
in,593
a,530
to,411
by,290
is,217
hist,211
s,208
de,202
with,156
on,140
history,140
for,137
no,135
this,129
ibid,127
i,127
his,123
that,119
as,114
an,113
la,111
are,111
rev,108
pp,108
from,107
which,106
oct,99
was,94
e,89
new,84
sept,84
july,81
it,80
volume,77
has,75
he,74
l,71
be,70
f,65
j,63
but,62
historical,60
h,59
other,58
der,58
m,57
p,56
w,55
author,55
at,54
one,52
d,52
not,51
book,51
have,50
been,49
c,49
its,49
quar,47
june,46
may,45
en,44
first,42
und,42
or,41
states,41
they,41
des,40
r,40
am,39
most,38
work,38
letters,38
who,37
et,37
recent,37
g,37
were,37
publications,36
b,36
ed,36
united,36
some,35
york,35
only,34
material,34
early,33
years,33
there,33
university,33
more,33
john,33
their,32
life,32
die,32
state,31
soc,31
american,31
all,30
charles,30
del,30
published,29
le,29
press,29
century,29
these,29
documents,29
jour,29
america,29
notices,28
many,28
di,28
notes,28
than,28
will,28
war,28
society,27
church,27
n,27
social,27
william,27
such,26
aug,26
arch,26
them,26
volumes,26
introduction,25
james,25
ii,24
professor,24
bull,24
henry,24
y,24
edited,23
present,23
sources,23
articles,23
mar,22
much,22
dr,22
great,22
apr,22
important,22
between,22
nos,21
can,21
english,21
british,21
two,21
economic,21
archives,20
now,20
into,20
under,20
v,20
her,20
survey,20
bibliography,20
interest,20
had,20
when,20
upon,20
would,20
national,20
library,20
carolina,20
revolution,20
north,20
bol,19
written,19
medieval,19
edition,19
records,19
period,19
modern,19
jan,19
washington,19
im,18
von,18
les,18
during,18
nov,18
t,18
interesting,18
well,18
south,18
part,18
stud,18
also,17
printed,17
zeitsch,17
made,17
frontier,17
cont,17
pacific,17
constitution,17
collection,16
value,16
mag,16
italy,16
studies,16
mr,16
after,16
international,16
los,16
california,16
vii,16
works,16
before,16
four,16
about,16
general,16
lour,15
buenos,15
thomas,15
joseph,15
even,15
few,15
aires,15
relations,15
what,15
mod,15
pol,15
du,15
mexico,15
review,14
world,14
index,14
so,14
dec,14
countries,14
xxxi,14
government,14
court,14
last,14
various,14
smith,14
time,14
european,14
date,14
series,14
colonial,14
editor,14
should,14
source,14
those,14
el,14
contains,14
research,14
up,14
st,14
arthur,14
country,14
title,13
might,13
england,13
van,13
fort,13
people,13
local,13
authors,13
account,13
find,13
days,13
historian,13
agricultural,13
u,13
richard,13
out,13
light,13
paris,13
contribution,13
far,13
political,13
iv,13
however,13
catholic,13
den,13
french,13
story,13
zur,12
chapters,12
pages,12
men,12
louis,12
francis,12
george,12
gesch,12
very,12
france,12
study,12
stor,12
us,12
picture,12
useful,12
information,12
given,12
lord,12
law,12
text,12
virginia,12
italian,12
little,12
policy,12
jr,12
without,12
we,12
old,12
three,12
subject,12
western,11
company,11
zu,11
robert,11
china,11
rather,11
record,11
aspects,11
own,11
students,11
matters,11
eng,11
russian,11
herbert,11
xvi,11
translation,11
iii,11
both,11
peace,11
way,11
college,11
hundred,11
k,11
southern,11
man,11
number,11
writings,11
xxviii,11
un,11
among,11
annals,11
german,11
place,11
inst,11
sw,11
him,11
science,11
carl,11
each,11
form,11
references,11
give,10
excellent,10
spanish,10
she,10
name,10
xii,10
pennsylvania,10
books,10
full,10
especially,10
id,10
done,10
if,10
west,10
how,10
das,10
small,10
biography,10
nineteenth,10
xiii,10
development,10
sci,10
ix,10
vi,10
taken,9
family,9
religious,9
like,9
foreign,9
autumn,9
klio,9
over,9
clark,9
japanese,9
section,9
already,9
translated,9
paul,9
council,9
original,9
language,9
any,9
japan,9
scholarship,9
riv,9
since,9
mrs,9
island,9
reader,9
gives,9
queen,9
report,9
became,9
long,9
together,9
support,9
historia,9
deut,9
valuable,9
materials,9
peter,9
sur,9
later,8
fr,8
river,8
whom,8
russell,8
public,8
literature,8
purpose,8
second,8
brief,8
movement,8
do,8
governor,8
particularly,8
list,8
popular,8
ec,8
samuel,8
concerned,8
leading,8
narrative,8
histoire,8
della,8
details,8
illustrations,8
same,8
prepared,8
including,8
problems,8
attitude,8
revista,8
hawthorne,8
hell,8
columbia,8
importance,8
literary,8
latin,8
too,8
civil,8
see,8
significant,8
times,8
las,8
au,8
tidskr,8
does,8
papers,8
risorgimento,8
character,8
massachusetts,8
ancient,8
did,8
constitutional,8
through,8
career,7
official,7
missouri,7
town,7
hispanic,7
order,7
settlement,7
still,7
naval,7
business,7
added,7
where,7
probably,7
capitalism,7
know,7
geschichte,7
indians,7
although,7
land,7
names,7
chief,7
roman,7
subjects,7
could,7
bishop,7
mittelal,7
toward,7
biblioteca,7
less,7
augustus,7
include,7
italia,7
lviii,7
lines,7
preface,7
alexander,7
propaganda,7
sir,7
baltic,7
our,7
o,7
journal,7
view,7
though,7
irish,7
good,7
critical,7
etc,7
serve,7
jose,7
why,7
institution,7
lang,7
available,7
treaties,7
right,7
learned,7
slave,7
house,7
included,7
deal,7
archivo,7
lincoln,7
others,7
appeared,7
hand,7
karl,7
latter,7
relation,7
known,7
intellectual,7
son,7
hans,7
revolutionary,6
royal,6
italien,6
against,6
found,6
czech,6
florida,6
community,6
albert,6
rom,6
considerable,6
use,6
note,6
length,6
type,6
contain,6
art,6
zum,6
leclerc,6
huntington,6
letter,6
essays,6
imprints,6
system,6
case,6
politics,6
sixteenth,6
point,6
influence,6
appear,6
michigan,6
middle,6
president,6
activities,6
therefore,6
comments,6
interpretation,6
industrial,6
diary,6
antig,6
defense,6
haven,6
louisiana,6
estaing,6
canada,6
control,6
administration,6
jahrb,6
writer,6
authority,6
deutschen,6
harold,6
further,6
revised,6
jones,6
whose,6
edward,6
changes,6
age,6
county,6
annales,6
several,6
industry,6
erik,6
short,6
oxford,6
yet,6
noted,6
end,6
oregon,6
indiana,6
held,6
justice,6
covering,6
baron,6
cam,6
tidskrift,6
storia,6
current,6
past,6
making,6
negro,6
conditions,6
mexican,6
titles,6
able,6
issue,6
addresses,6
chapter,6
bogota,6
editing,6
monde,6
cultural,6
because,6
having,6
whole,6
forsch,6
coast,6
scientific,6
williams,6
death,6
shows,6
spain,6
devoted,6
understanding,6
region,6
congress,6
essay,6
earlier,6
anderson,6
often,6
must,6
sc,6
while,6
almost,6
republic,6
definitive,6
johnson,6
bernard,5
federal,5
being,5
every,5
principal,5
theories,5
trade,5
hudson,5
rights,5
bolivar,5
benjamin,5
white,5
raymond,5
xi,5
serrao,5
nac,5
based,5
basis,5
employed,5
progress,5
service,5
thought,5
today,5
complete,5
members,5
lewis,5
admirable,5
another,5
archaeological,5
corr,5
martin,5
article,5
victoria,5
then,5
interested,5
och,5
rosselli,5
hus,5
russia,5
pietermaritzburg,5
germany,5
schurz,5
kc,5
univ,5
vol,5
himself,5
labor,5
unpublished,5
bay,5
footnotes,5
libraries,5
main,5
developed,5
geneal,5
internat,5
zeit,5
item,5
relating,5
lived,5
egypt,5
colonies,5
future,5
brought,5
boston,5
ohio,5
al,5
printing,5
addition,5
varied,5
efforts,5
napoleon,5
day,5
eighteenth,5
described,5
came,5
mainly,5
attention,5
fifty,5
fascism,5
seen,5
education,5
natural,5
selected,5
beginning,5
scott,5
piece,5
philosophy,5
navarre,5
manuscript,5
scandia,5
occasional,5
recorded,5
prague,5
issued,5
walter,5
memoir,5
special,5
paper,5
just,5
explanatory,5
result,5
year,5
constitute,5
miss,5
generally,5
criticism,5
sketch,5
philol,5
monatsh,5
treated,5
diplomacy,5
summer,5
aid,5
nacional,5
following,5
commission,5
catalogue,5
whether,5
don,5
cath,5
city,5
beaver,5
enterprise,5
close,5
miller,5
large,5
presents,5
biographical,5
military,5
attempt,5
nature,5
royall,5
relationships,5
anniversary,5
roy,5
saionji,5
aus,5
hitherto,5
items,5
died,5
henri,5
eight,5
read,5
liberal,5
mary,5
upper,5
events,5
province,5
xiv,5
writers,5
biog,5
xviii,5
league,5
universities,5
correspondence,5
treaty,5
indian,5
quaife,5
consideration,5
empire,5
autobiography,5
lettres,5
david,5
georges,5
never,5
northern,5
widely,5
class,5
analysis,5
berl,5
best,5
presented,5
lxi,5
ein,5
forbes,5
evidence,5
holdings,4
concl,4
my,4
lower,4
member,4
liberty,4
biblioth,4
eastern,4
schereschewsky,4
translations,4
fur,4
phase,4
explained,4
late,4
concerning,4
pierre,4
narragansett,4
fascist,4
stock,4
senese,4
etudes,4
easily,4
bibliographical,4
praise,4
additional,4
franz,4
societies,4
chinese,4
population,4
otherwise,4
journals,4
london,4
example,4
preparation,4
memoirs,4
hungary,4
least,4
da,4
xxvii,4
thesis,4
din,4
belge,4
friedrich,4
department,4
projects,4
viii,4
maps,4
anne,4
model,4
perhaps,4
hamilton,4
discussion,4
taylor,4
philolog,4
rec,4
xv,4
philology,4
ernst,4
administrative,4
educational,4
dans,4
proc,4
usually,4
foster,4
institutions,4
army,4
collections,4
deals,4
kings,4
centuries,4
regime,4
here,4
capital,4
leaders,4
luther,4
documentos,4
texas,4
covers,4
chesterfield,4
xliv,4
writing,4
laramie,4
until,4
numerous,4
crisis,4
actions,4
major,4
till,4
group,4
diplomatic,4
arrangement,4
committee,4
georgia,4
newby,4
accompanied,4
graham,4
nevertheless,4
king,4
colombia,4
europe,4
ritual,4
simpson,4
carefully,4
communism,4
reason,4
organization,4
followed,4
protestant,4
technical,4
knowledge,4
binding,4
call,4
commerce,4
preliminary,4
oscar,4
grande,4
guide,4
philadelphia,4
wright,4
act,4
organizations,4
power,4
children,4
personality,4
debates,4
navy,4
serious,4
mill,4
august,4
high,4
reg,4
continued,4
figure,4
five,4
hargrave,4
venezuela,4
sections,4
beitrag,4
set,4
berkeley,4
print,4
ueber,4
manuscripts,4
course,4
area,4
lambruschini,4
valley,4
connecticut,4
mcmurtrie,4
largely,4
gaylord,4
jackson,4
reading,4
activity,4
edgar,4
price,4
nelson,4
student,4
excerpts,4
process,4
vivid,4
mittelalters,4
rice,4
neapolitan,4
pioneer,4
topics,4
method,4
xix,4
finsk,4
politica,4
editorial,4
il,4
dunning,4
distinguished,4
isis,4
battle,4
minor,4
founding,4
assoc,4
towns,4
deutsche,4
treatment,4
readers,4
examples,4
chiefly,4
formal,4
rare,4
publication,4
effect,4
independence,4
wilhelm,4
dickinson,4
sketches,4
jansenists,4
down,4
twelfth,4
temps,4
extracts,4
question,4
tell,4
abbe,4
yugoslav,4
colonel,4
democracy,4
led,4
san,4
women,4
different,4
address,4
atlantic,4
procedure,4
daniel,4
harris,4
historians,4
julian,4
thus,4
quality,4
tables,4
convention,4
affairs,4
six,4
young,4
quellen,4
rome,4
serbia,4
contributions,4
recherches,4
quentin,4
speeches,4
ago,4
memory,4
hempstead,4
nella,4
comment,4
forces,4
outbreak,4
jersey,4
sidney,4
mencken,4
wrote,4
julio,4
reference,4
jay,4
home,4
party,4
longer,4
latines,4
michael,4
above,4
missionary,4
office,4
byzantion,4
roanoke,4
points,4
black,4
jurisdiction,4
chapel,4
earl,4
independent,4
hill,4
primarily,4
detailed,4
britain,4
detail,4
grand,4
ever,4
sweden,4
heyward,4
cultura,4
par,4
director,4
rural,4
wilson,4
scholarly,4
particular,4
oo,4
preserved,4
sozialf,4
re,4
moreno,3
struggle,3
scholar,3
alone,3
linguistic,3
independencia,3
instructions,3
food,3
om,3
continent,3
favor,3
revision,3
nagra,3
restoration,3
worked,3
rhode,3
origin,3
quiar,3
nationalism,3
historico,3
customs,3
authentic,3
realistic,3
swedish,3
unity,3
horgan,3
keep,3
served,3
border,3
americans,3
bring,3
legal,3
indispensable,3
possibly,3
branch,3
plates,3
suggested,3
conservative,3
italiana,3
monograph,3
near,3
coin,3
hung,3
douglas,3
wirtschaftsgesch,3
claim,3
dal,3
officers,3
muller,3
vote,3
wife,3
geographical,3
kegley,3
io,3
bis,3
guerra,3
teaching,3
wisconsin,3
hundredth,3
enterprises,3
sketchy,3
put,3
historiebl,3
really,3
supplies,3
contemporary,3
doubt,3
forms,3
florence,3
father,3
background,3
range,3
lake,3
filson,3
rivers,3
ideas,3
newspapers,3
ann,3
professional,3
barony,3
consists,3
christian,3
oficiales,3
yale,3
federalism,3
nederland,3
get,3
mentioned,3
throw,3
epis,3
coloniales,3
guerre,3
comfort,3
einem,3
xxiv,3
investigation,3
feb,3
problem,3
anna,3
espagne,3
travel,3
african,3
merchant,3
appointed,3
families,3
filol,3
october,3
mason,3
market,3
iowa,3
monumenta,3
entries,3
compilation,3
bengal,3
either,3
moderna,3
kingdom,3
mind,3
burnett,3
within,3
ratification,3
existence,3
planters,3
except,3
tilskueren,3
difficulties,3
inevitable,3
club,3
turn,3
document,3
jacob,3
burckhardt,3
rass,3
means,3
