WORDCOUNTS,WEIGHT
the,785
of,446
and,222
in,161
to,115
a,103
that,88
was,48
were,47
de,45
is,44
for,40
revolution,40
as,39
it,38
bocage,36
this,35
from,34
with,33
they,32
counterrevolution,32
by,31
on,31
their,29
more,28
at,26
l,26
vendee,26
la,26
i,25
patriots,25
but,24
between,24
are,23
who,22
have,22
had,21
bourgeois,21
clergy,20
most,19
first,18
local,18
not,18
much,18
one,17
than,17
which,17
there,16
these,16
counterrevolutionary,16
peasants,15
or,15
party,15
revolutionary,14
other,14
west,14
an,14
we,14
history,13
parties,13
those,13
political,13
no,13
problems,13
small,13
two,13
cholet,13
properties,12
population,12
many,12
be,12
number,12
would,12
artisans,12
cities,12
anjou,12
them,12
church,11
into,11
before,11
le,11
tilly,11
fact,11
patriot,11
over,11
oath,11
e,10
long,10
all,10
s,10
has,10
district,10
civil,10
st,10
only,10
areas,10
charles,10
rebellion,10
d,10
constitution,9
loire,9
even,9
same,9
bourgeoisie,9
et,9
time,9
paris,9
where,9
outside,9
particularly,9
des,9
national,9
ouest,8
great,8
such,8
against,8
little,8
les,8
its,8
industry,8
elections,8
after,8
did,8
early,8
valley,8
vols,7
plain,7
some,7
merchants,7
guard,7
commune,7
peasant,7
important,7
out,7
nobles,7
people,7
therefore,7
social,7
also,7
questions,7
general,7
sections,7
country,7
both,7
countryside,6
archives,6
events,6
old,6
may,6
support,6
paysans,6
textile,6
communes,6
surrounding,6
parish,6
do,6
region,6
class,6
bourgs,6
priests,6
very,6
problem,6
france,6
matter,5
du,5
every,5
histoire,5
saumur,5
find,5
essential,5
how,5
organization,5
generally,5
could,5
well,5
work,5
bois,5
positions,5
whole,5
year,5
resistance,5
rest,5
make,5
weavers,5
documents,5
less,5
violent,5
bourg,5
vende,5
period,5
so,5
can,5
dans,5
analysis,5
then,5
control,5
cures,5
accounts,5
while,5
urban,5
territory,5
recent,5
joined,5
among,5
should,5
now,4
later,4
cent,4
per,4
cantonal,4
ii,4
available,4
aristocrats,4
ad,4
far,4
conflict,4
affairs,4
left,4
offices,4
rather,4
changes,4
just,4
too,4
conflicts,4
greater,4
districts,4
opposition,4
public,4
almost,4
example,4
during,4
records,4
commerce,4
contrast,4
when,4
up,4
south,4
will,4
southern,4
religious,4
siegfried,4
yet,4
industrial,4
reports,4
communal,4
demonstrations,4
considerable,4
question,4
enough,4
hand,4
see,4
ibid,4
cure,4
departmental,4
attention,4
often,4
itself,4
series,4
must,4
aristocrates,4
each,4
report,4
enemy,4
beginning,4
what,4
dubreuil,4
constitutional,4
through,4
years,4
although,4
land,4
need,4
area,4
themselves,4
vihiers,3
if,3
group,3
large,3
formed,3
studies,3
common,3
military,3
concentrated,3
simple,3
farmers,3
officeholders,3
composition,3
religion,3
locality,3
take,3
chiefs,3
priest,3
purchasers,3
within,3
historians,3
march,3
account,3
open,3
sale,3
election,3
taking,3
point,3
surrounded,3
facts,3
since,3
relatively,3
pierre,3
apparently,3
about,3
influence,3
opposed,3
farms,3
without,3
en,3
proportion,3
importance,3
understand,3
called,3
furthermore,3
annales,3
however,3
nothing,3
near,3
drawn,3
already,3
writers,3
heart,3
brought,3
esp,3
ten,3
solution,3
officials,3
least,3
sense,3
quite,3
involved,3
few,3
usual,3
situation,3
chemille,3
revolt,3
assemblies,3
us,3
outbreak,3
french,3
law,3
patriotes,3
new,3
end,3
serious,3
conclusions,3
own,3
made,3
insurrection,3
three,3
like,3
features,3
mainly,3
means,3
indicate,3
why,3
fields,3
meant,3
any,3
following,3
comparison,3
mercantile,3
extensive,3
marcel,3
divisions,3
regime,3
set,3
nationales,3
exceptional,3
growing,3
form,3
frequently,3
information,3
categories,3
city,3
manufacturing,3
our,3
evidence,3
countrymen,3
off,3
summary,3
given,3
major,3
difficult,2
go,2
o,2
revue,2
poitiers,2
alone,2
center,2
complex,2
enduring,2
solidarity,2
acceptance,2
sign,2
character,2
royalism,2
gravest,2
civic,2
agitated,2
themes,2
lower,2
being,2
said,2
electoral,2
production,2
differences,2
able,2
service,2
hundred,2
misled,2
last,2
state,2
signs,2
issue,2
existence,2
king,2
discontent,2
activity,2
community,2
x,2
mathiez,2
complained,2
gorce,2
idea,2
development,2
relations,2
application,2
century,2
turn,2
individual,2
developments,2
feasible,2
concerning,2
uniformly,2
six,2
ecclesiastical,2
battles,2
henri,2
via,2
interesting,2
agitation,2
identification,2
his,2
absent,2
coastal,2
subsistence,2
leave,2
bressuire,2
xxx,2
consequences,2
rising,2
franfaise,2
university,2
clearly,2
elsewhere,2
n,2
weak,2
solid,2
four,2
agricultural,2
show,2
commonly,2
ask,2
origins,2
followed,2
answers,2
dominant,2
appear,2
holdings,2
result,2
unanimous,2
found,2
centers,2
dispute,2
markets,2
further,2
shall,2
let,2
companies,2
andre,2
wide,2
because,2
taxes,2
directly,2
line,2
peasantry,2
jallais,2
purpose,2
description,2
gave,2
place,2
officers,2
actually,2
angers,2
statistics,2
systematic,2
dramatic,2
successful,2
florent,2
characteristics,2
sufficient,2
strongholds,2
presence,2
research,2
decline,2
essentially,2
villages,2
division,2
occasions,2
world,2
massive,2
flourished,2
he,2
second,2
business,2
various,2
noble,2
populations,2
macaire,2
tedious,2
short,2
comparative,2
limited,2
still,2
violence,2
under,2
included,2
assistance,2
si,2
sales,2
rebels,2
department,2
volunteers,2
regional,2
paul,2
power,2
insurrections,2
toward,2
others,2
put,2
patriotic,2
fundamental,2
choice,2
larger,2
warning,2
fallen,2
doubt,2
