WORDCOUNTS,WEIGHT
the,288
of,212
and,151
in,137
to,65
a,57
land,40
by,34
as,31
was,27
on,26
more,24
for,23
were,23
this,23
or,21
their,20
they,19
is,18
that,18
new,18
southern,17
agricultural,17
areas,17
system,17
other,16
progress,16
peasants,15
rural,15
had,14
but,14
these,14
social,14
tenure,14
which,14
an,14
be,14
it,13
than,13
landowners,12
italy,12
how,11
one,11
agriculture,11
south,10
with,10
feudal,10
through,10
few,10
mainly,10
economic,9
any,9
farming,9
has,9
some,9
part,9
became,9
been,8
not,8
from,8
use,8
are,8
where,8
population,8
less,8
its,8
only,8
years,8
have,8
change,8
small,8
class,8
at,7
rights,7
therefore,7
similar,7
into,7
different,7
could,7
investment,7
condition,7
both,7
i,7
century,7
soils,7
can,7
no,6
production,6
properties,6
tree,6
pastures,6
intensive,6
peasant,6
before,6
most,6
specialized,6
them,6
growing,6
those,6
increase,6
times,6
period,6
even,6
poor,5
process,5
e,5
above,5
direct,5
old,5
plantations,5
first,5
also,5
here,5
evolution,5
important,5
holdings,5
many,5
did,5
bourgeoisie,5
hands,5
very,5
there,5
better,5
present,5
climate,5
historians,5
brought,5
owners,5
such,5
development,5
lands,5
so,5
farms,5
after,5
life,5
little,5
world,5
laborers,5
now,4
coastal,4
changes,4
property,4
under,4
extensive,4
either,4
acres,4
toward,4
manlio,4
communal,4
ooo,4
capital,4
particularly,4
precarious,4
cultivation,4
real,4
considerable,4
past,4
what,4
year,4
controversy,4
contratti,4
malaria,4
tenants,4
increased,4
undoubtedly,4
bourgeois,4
our,4
de,4
course,4
plantation,4
civic,4
all,4
contracts,4
among,4
la,4
society,4
critical,3
situation,3
without,3
feudalism,3
groves,3
per,3
large,3
direction,3
studies,3
landowner,3
about,3
competition,3
interpretation,3
we,3
organization,3
history,3
families,3
cultivable,3
too,3
two,3
said,3
olive,3
cultivators,3
permanent,3
management,3
character,3
paper,3
crops,3
fact,3
based,3
lack,3
s,3
conditions,3
documents,3
time,3
obviously,3
same,3
remarkable,3
political,3
war,3
see,3
est,3
however,3
rentiers,3
differentiation,3
day,3
products,3
almost,3
classes,3
private,3
data,3
work,3
beginning,3
eighteenth,3
wheat,3
lords,3
point,3
resources,3
interior,3
stable,3
increasingly,3
previous,3
low,3
three,3
dominated,3
common,3
need,3
living,3
type,3
revolution,3
contrast,3
owned,3
settlement,3
internal,3
contract,3
between,3
become,3
hand,3
subdivision,3
much,3
recent,3
should,3
general,3
