WORDCOUNTS,WEIGHT
the,750
of,390
to,306
and,295
in,175
a,143
was,93
that,89
were,77
for,73
from,68
on,62
had,59
by,57
be,54
their,51
as,51
i,50
with,50
this,45
he,45
his,43
it,41
church,39
saints,38
at,37
who,36
they,34
not,34
would,32
them,32
one,31
america,30
which,29
british,27
or,27
is,25
have,25
all,24
england,24
mormons,24
salt,24
lake,23
company,22
young,22
p,22
great,22
mormon,22
city,22
you,22
first,21
those,21
brigham,21
an,21
pounds,20
its,20
will,20
shall,19
but,19
could,18
s,18
english,17
there,17
means,16
year,16
we,16
been,16
missionaries,15
liverpool,15
migration,15
time,15
upon,15
apostles,14
than,14
july,14
orson,14
millennial,13
star,13
are,13
utah,13
however,13
emigrants,13
many,13
cannon,13
c,13
being,12
poor,12
m,12
under,12
same,12
new,12
when,12
men,12
made,12
good,12
then,12
following,12
some,11
out,11
april,11
kimball,11
more,11
smith,11
do,11
august,11
him,11
joseph,11
pratt,11
sent,11
provisions,10
such,10
hamlin,10
mormonism,10
received,10
nauvoo,10
no,10
two,10
life,10
any,10
hedlock,10
until,10
isles,10
land,10
states,10
go,9
every,9
brethren,9
wagons,9
most,9
method,9
arrived,9
found,9
persons,9
zion,9
up,9
io,9
journey,9
mission,9
these,9
only,9
john,9
number,9
day,9
classes,9
twelve,9
elders,9
thousand,9
should,9
way,8
if,8
e,8
richards,8
converts,8
september,8
left,8
may,8
gave,8
prophet,8
about,8
handcarts,8
man,8
less,8
hundred,8
period,8
united,8
over,8
heber,8
come,8
into,7
fund,7
might,7
last,7
october,7
west,7
migrate,7
so,7
without,7
mechanics,7
well,7
future,7
during,7
place,7
people,7
sufficient,7
f,7
make,7
lbs,7
us,7
lord,7
five,7
set,7
february,7
hyde,7
travel,7
although,7
themselves,7
little,7
perpetual,7
before,6
daily,6
handcart,6
emigrant,6
against,6
brother,6
came,6
having,6
work,6
gospel,6
president,6
june,6
flour,6
still,6
party,6
members,6
christ,6
addition,6
where,6
missionary,6
three,6
general,6
january,6
etc,6
elder,6
ships,6
presidency,6
each,6
did,6
better,6
became,6
pound,6
d,6
now,5
worthy,5
oxen,5
said,5
ii,5
convert,5
government,5
help,5
state,5
advantages,5
within,5
kind,5
funds,5
find,5
emigrating,5
york,5
across,5
eight,5
study,5
send,5
established,5
four,5
followed,5
chartist,5
hands,5
called,5
let,5
stock,5
companies,5
your,5
parley,5
london,5
ten,5
quorum,5
value,5
jesus,5
also,5
others,5
financial,5
plan,5
children,5
free,5
presiding,5
roberts,5
faith,5
mr,5
practical,5
authorities,5
ordered,5
membership,5
our,5
years,5
illinois,5
never,5
early,5
valley,5
created,4
group,4
instructions,4
second,4
h,4
committee,4
history,4
spencer,4
parties,4
book,4
chartism,4
rich,4
wilford,4
money,4
chartered,4
himself,4
benefit,4
labor,4
regarding,4
thus,4
agent,4
emigration,4
times,4
amount,4
vancouver,4
drawn,4
journal,4
laboring,4
heard,4
soon,4
river,4
section,4
too,4
age,4
important,4
friends,4
missouri,4
woodruff,4
hurrah,4
war,4
otherwise,4
cows,4
brought,4
part,4
officers,4
night,4
bank,4
ship,4
paid,4
world,4
commenced,4
trains,4
pp,4
ox,4
fact,4
foodstuffs,4
personal,4
florence,4
use,4
franklin,4
trip,4
trade,4
after,4
payment,4
become,4
can,4
carried,4
plains,4
traveled,4
class,4
kirtland,4
table,4
urged,4
months,4
articles,4
must,4
agents,4
scarcely,4
known,4
branches,4
worth,4
december,4
best,4
build,4
selected,4
while,4
both,4
apostle,4
ohio,4
november,4
obtain,4
appointed,4
charge,4
association,4
between,4
much,4
immediately,4
strong,4
ounces,3
transportation,3
estimated,3
idlers,3
per,3
told,3
word,3
live,3
policy,3
harsh,3
laid,3
plainsmen,3
else,3
long,3
give,3
taken,3
vols,3
supplied,3
least,3
train,3
able,3
xiii,3
shillings,3
felt,3
condition,3
laramie,3
establishing,3
epistle,3
very,3
mountains,3
price,3
sermons,3
pay,3
old,3
person,3
kinds,3
body,3
consequently,3
fellow,3
what,3
century,3
operations,3
rather,3
bring,3
how,3
sick,3
sanctuary,3
presidents,3
forget,3
baptized,3
proposed,3
record,3
additional,3
cost,3
rice,3
greater,3
my,3
whom,3
basin,3
accompany,3
late,3
receive,3
conferences,3
property,3
because,3
christianity,3
heart,3
whole,3
earn,3
own,3
assembly,3
remy,3
soil,3
generally,3
deseret,3
newly,3
bedding,3
society,3
nations,3
nearly,3
religious,3
cheap,3
salvation,3
message,3
god,3
home,3
al,3
emigrate,3
noted,3
name,3
moneys,3
fell,3
shows,3
baptisms,3
appeared,3
venture,3
golden,3
none,3
v,3
present,3
see,3
charter,3
food,3
points,3
allowed,3
started,3
high,3
mountain,3
spirits,3
thomas,3
britain,3
accordingly,3
sugar,3
lot,3
george,3
thirteen,3
frontier,3
colonists,3
teams,3
rocky,3
drew,3
shares,3
half,3
far,3
passage,3
purchase,3
reuben,3
thirty,3
dispensation,3
information,3
transport,3
ill,3
met,3
through,3
discussion,3
conditions,3
samuel,3
off,3
reached,3
taylor,3
building,3
dollar,2
done,2
later,2
groups,2
embarked,2
migrated,2
evans,2
pushed,2
vinegar,2
conversion,2
large,2
needed,2
importunity,2
mcmurtrie,2
continent,2
position,2
western,2
iv,2
assisted,2
eye,2
pioneers,2
proclamation,2
women,2
emigrated,2
either,2
permit,2
beneficial,2
lyman,2
majesty,2
advantage,2
carts,2
follows,2
farther,2
scheme,2
mississippi,2
religion,2
real,2
faithful,2
date,2
emphasized,2
henry,2
primitive,2
daniel,2
system,2
existence,2
forthcoming,2
save,2
task,2
expenses,2
right,2
march,2
possible,2
machinery,2
apostolic,2
desired,2
point,2
resources,2
along,2
iron,2
run,2
due,2
safety,2
g,2
decided,2
issued,2
jr,2
workers,2
expected,2
thing,2
bacon,2
sustain,2
nor,2
utensils,2
interim,2
back,2
third,2
profit,2
died,2
warned,2
designed,2
look,2
pork,2
though,2
join,2
glad,2
promised,2
lyon,2
whose,2
developed,2
edward,2
subsistence,2
kept,2
opportunity,2
case,2
certain,2
wagon,2
settled,2
escape,2
numbers,2
delegation,2
organization,2
familiar,2
methodists,2
days,2
receiving,2
house,2
w,2
totaled,2
show,2
experienced,2
wheelbarrows,2
consequence,2
plates,2
beef,2
plight,2
provisional,2
opinion,2
preference,2
nebraska,2
opening,2
ooo,2
lived,2
further,2
fourth,2
occupation,2
equal,2
safe,2
spiritual,2
necessities,2
public,2
james,2
distressed,2
periodical,2
keeping,2
data,2
already,2
start,2
nine,2
charity,2
r,2
unless,2
heavily,2
purpose,2
q,2
island,2
broad,2
destination,2
figures,2
et,2
forces,2
weekly,2
away,2
week,2
weeks,2
t,2
commons,2
shilling,2
caused,2
working,2
things,2
next,2
ward,2
small,2
affluent,2
few,2
accomplished,2
grow,2
comfort,2
rates,2
invaluable,2
seeds,2
whatsoever,2
wife,2
results,2
notes,2
jules,2
appeal,2
furnished,2
power,2
israel,2
blessed,2
return,2
islands,2
exception,2
above,2
hold,2
push,2
me,2
albert,2
jenson,2
evil,2
included,2
railroad,2
clothing,2
ed,2
indian,2
industrial,2
rise,2
linforth,2
love,2
leader,2
successfully,2
other,2
business,2
frederick,2
think,2
prayed,2
added,2
head,2
witnesses,2
dissension,2
enable,2
fallen,2
piercy,2
aug,2
everything,2
navy,2
behind,2
took,2
empire,2
forth,2
necessary,2
spring,2
native,2
belief,2
books,2
impoverished,2
gives,2
wood,2
valleys,2
ibid,2
remained,2
another,2
discourses,2
divided,2
underprivileged,2
desert,2
wore,2
prospective,2
congress,2
bed,2
kingdom,2
full,2
office,2
fold,2
finally,2
stress,2
health,2
ireland,2
spread,2
played,2
obtained,2
worldly,2
trek,2
martin,2
especially,2
labour,2
apostasy,2
trouble,2
plans,2
enemies,2
travelers,2
grain,2
fifty,2
negotiations,2
stockholders,2
belonged,2
independent,2
semiannual,2
program,2
select,2
ordinary,2
dec,2
success,2
deposit,2
team,2
began,2
salaries,2
anxious,2
proselyters,2
contributor,2
volumes,2
often,2
entrusted,2
hope,2
composed,2
get,2
face,2
beans,2
considered,2
share,2
heavy,2
beast,2
believed,2
struck,2
constituted,2
economically,2
temporal,2
mobs,2
sums,2
know,2
sure,2
country,2
has,2
board,2
capital,2
report,2
followers,2
iii,2
speculation,2
meager,2
living,2
consisted,2
beginning,2
suffering,2
according,2
carefully,2
month,2
list,2
firmly,2
her,2
circumstances,2
given,2
sea,2
subject,2
administration,2
went,2
commodities,2
teachings,2
snow,2
gain,2
neglect,2
jan,2
cheer,2
unable,2
sailed,2
mutual,2
cobden,2
offer,2
writer,2
captain,2
traveling,2
withdrew,2
supply,2
say,2
obligation,2
potatoes,2
bargain,2
entire,2
souls,2
among,2
here,2
meeting,2
asked,2
built,2
gold,2
ungodly,1
admirably,1
courts,1
final,1
waited,1
miller,1
residing,1
horror,1
repay,1
does,1
donations,1
daybreak,1
stenhouse,1
o,1
willie,1
child,1
page,1
accomplish,1
admonished,1
appealed,1
common,1
destroying,1
sued,1
names,1
effected,1
pull,1
operandi,1
stood,1
till,1
freezing,1
ready,1
hereof,1
encamped,1
separated,1
affected,1
frugally,1
distress,1
resulted,1
privations,1
nmissionaries,1
telegraph,1
natural,1
adoption,1
poorer,1
