WORDCOUNTS,WEIGHT
the,1274
to,579
of,575
and,403
he,346
was,341
in,338
a,276
that,240
had,222
clinton,205
his,190
on,167
s,155
for,153
it,150
cornwallis,148
from,126
by,124
at,123
would,116
not,115
be,115
but,107
i,95
as,93
british,91
with,84
have,84
this,80
been,75
him,70
which,68
graves,68
cp,68
could,67
were,65
chesapeake,63
if,61
york,59
new,58
ii,57
they,54
an,54
army,54
stevens,53
sir,52
is,51
yorktown,50
might,48
no,48
henry,46
controversy,46
enemy,46
fleet,45
or,45
did,45
germain,43
naval,43
french,43
may,42
earl,38
two,38
command,38
virginia,38
before,37
more,37
de,36
all,35
their,35
force,35
one,34
than,34
war,34
rodney,33
sea,32
grasse,32
campaign,32
there,31
against,30
when,30
until,30
phillips,29
first,28
hood,28
navy,28
letter,27
only,27
see,27
charleston,26
william,26
ships,26
after,25
out,25
line,25
time,25
received,24
sept,24
so,24
squadron,23
north,23
also,22
where,22
them,22
without,21
because,21
july,21
then,21
what,21
between,21
last,20
papers,20
sent,20
himself,20
september,20
bay,20
b,20
n,20
strategy,20
carolina,20
its,20
pp,20
three,20
historical,20
point,20
arnold,20
into,19
troops,19
return,19
road,19
own,19
nothing,19
detail,19
admiral,19
washington,19
later,18
american,18
america,18
knew,18
too,18
p,18
base,18
london,18
willcox,18
letters,18
soon,18
made,18
such,17
arbuthnot,17
james,17
these,17
are,17
post,17
both,17
way,16
great,16
left,16
danger,16
portsmouth,16
under,16
end,16
dispatch,16
major,16
long,15
has,15
october,15
days,15
most,15
june,15
south,15
make,15
once,15
men,15
lost,15
failed,14
island,14
about,14
lord,14
do,14
digby,14
either,13
rhode,13
possible,13
move,13
back,13
operations,13
attack,13
however,13
even,13
battle,13
communications,13
newport,13
another,13
any,13
must,13
instead,13
now,12
vols,12
march,12
west,12
since,12
strength,12
part,12
still,12
whole,12
other,12
august,12
offensive,12
council,12
convinced,12
news,12
should,12
position,11
arrived,11
chief,11
seems,11
case,11
some,11
april,11
greene,11
reason,11
four,11
well,11
disaster,11
coast,11
therefore,11
second,11
wrote,11
reinforcements,11
same,11
plan,11
ibid,11
rescue,11
never,11
months,11
admirals,11
unknown,11
while,11
commander,11
come,11
strategic,11
moment,10
decided,10
wilmington,10
superior,10
filed,10
late,10
during,10
good,10
oct,10
situation,10
again,10
conduct,10
indies,10
took,10
period,10
general,10
high,10
plans,10
chance,10
leslie,10
who,10
why,10
hope,10
over,10
best,10
believed,10
almost,10
off,10
thousand,10
much,10
history,9
turn,9
came,9
carolinas,9
heard,9
officers,9
next,9
few,9
hist,9
up,9
notes,9
am,9
will,9
parker,9
orders,9
ed,9
idea,9
number,9
written,9
we,9
you,9
began,9
know,9
iii,9
lafayette,9
sailed,9
final,8
done,8
expedition,8
instructions,8
being,8
taken,8
military,8
mind,8
within,8
determined,8
petersburg,8
adams,8
memorandum,8
pennsylvania,8
escape,8
moved,8
river,8
suggested,8
weeks,8
correspondence,8
sail,8
worst,8
toward,8
put,8
man,8
less,8
original,8
upon,8
depended,8
defensive,8
can,8
decision,8
fear,8
month,8
whether,8
leaving,8
land,8
asked,8
early,8
minutes,7
large,7
io,7
xxxvii,7
reach,7
take,7
design,7
ross,7
exposed,7
expected,7
apparently,7
word,7
promised,7
reinforcement,7
important,7
arrival,7
year,7
least,7
responsibility,7
small,7
thought,7
power,7
everything,7
remained,7
robertson,7
success,7
use,7
held,7
