WORDCOUNTS,WEIGHT
the,749
of,502
and,274
in,206
a,179
to,172
revolution,111
german,90
it,82
was,69
is,61
which,58
for,57
that,55
history,53
its,50
by,48
s,45
had,43
an,41
with,38
his,37
were,34
not,34
germany,33
political,33
they,32
school,32
from,31
on,31
he,30
but,30
as,29
this,28
more,27
at,26
been,26
their,25
die,25
new,23
have,23
geschichte,22
be,22
p,21
und,21
has,21
are,19
deutsche,18
der,18
i,17
von,17
economic,17
berlin,16
first,15
than,15
social,15
brandenburg,15
vols,14
all,14
liberal,14
world,14
or,14
time,14
upon,14
who,14
historical,14
against,13
only,13
liberalism,13
must,13
years,13
leipzig,12
great,12
historians,12
prussian,12
these,12
deutschen,12
historian,12
what,12
into,11
there,11
those,11
since,11
century,11
no,11
so,11
we,11
intellectual,11
national,11
historiography,10
work,10
men,10
never,10
see,10
meinecke,10
very,10
theodore,9
war,9
hamerow,9
will,9
movement,9
interpretation,9
ideas,9
problems,9
class,9
des,9
between,9
now,8
if,8
view,8
one,8
t,8
frankfurt,8
erich,8
bismarck,8
zur,8
even,8
marx,8
rather,8
stuttgart,8
people,8
published,8
pp,8
under,8
friedrich,8
also,8
period,8
weimar,8
did,8
them,8
among,8
later,7
ideals,7
before,7
nineteenth,7
interests,7
europe,7
task,7
politics,7
west,7
liberals,7
thus,7
review,7
such,7
third,7
marcks,7
most,7
conservative,7
however,7
because,7
munich,7
research,7
when,7
sybel,7
yet,7
thesis,7
two,7
toward,7
scholars,7
appeared,7
state,7
present,7
material,7
own,7
heinrich,7
after,7
ideology,7
force,7
wilhelm,7
life,7
treitschke,7
little,7
you,7
hans,7
revisionist,6
york,6
tradition,6
nationalism,6
last,6
east,6
left,6
engels,6
powerful,6
came,6
same,6
year,6
industrial,6
party,6
other,6
idea,6
empire,6
centenary,6
karl,6
passim,6
can,6
attention,6
best,6
beginning,6
while,6
middle,6
became,6
republic,6
bourgeois,6
valentin,6
course,6
themselves,6
much,6
preussischen,5
long,5
book,5
system,5
account,5
point,5
iron,5
collapse,5
interest,5
may,5
study,5
defeat,5
followed,5
could,5
found,5
out,5
events,5
your,5
literature,5
historische,5
nazi,5
society,5
led,5
second,5
action,5
above,5
about,5
j,5
ed,5
power,5
proletariat,5
made,5
like,5
standard,5
faith,5
effect,5
justice,5
analysis,5
united,5
itself,5
masses,5
past,5
conservatism,5
constitutional,5
almost,5
writing,5
scholarship,5
early,5
does,4
way,4
concerned,4
scholar,4
separated,4
discredited,4
sympathetic,4
true,4
h,4
modern,4
parliamentary,4
namier,4
words,4
alfred,4
sought,4
some,4
reaction,4
given,4
forced,4
developments,4
old,4
truly,4
look,4
shall,4
influence,4
him,4
earlier,4
importance,4
lay,4
