WORDCOUNTS,WEIGHT
the,345
of,294
and,134
in,130
that,125
to,124
is,105
a,99
dewey,89
as,69
we,59
it,58
historical,56
s,53
history,49
be,46
he,44
for,43
or,43
past,43
his,42
this,41
not,38
from,36
by,34
are,34
with,32
have,31
but,29
present,29
if,25
historian,24
inquiry,23
has,23
our,23
between,23
us,22
what,22
which,21
science,21
upon,20
all,19
knowledge,19
such,18
facts,17
no,17
i,16
an,16
pragmatism,16
about,16
these,16
ideas,16
logic,16
theory,16
historians,15
was,15
they,14
can,14
their,13
at,12
some,12
may,12
study,12
selection,12
thought,12
fact,12
would,12
so,12
nature,11
were,11
its,11
more,11
who,11
any,11
much,11
even,10
than,10
had,10
however,10
only,10
also,10
see,10
hypotheses,10
sometimes,10
must,10
both,10
does,9
into,9
there,9
how,9
too,9
events,9
because,9
social,9
do,9
distinction,9
judgments,9
question,9
on,9
american,8
position,8
those,8
croce,8
most,8
happened,8
when,8
then,8
written,8
taylor,8
burleigh,8
should,8
truth,7
one,7
true,7
studies,7
might,7
laws,7
could,7
once,7
culture,7
reasoning,7
becker,7
john,7
where,7
understanding,7
been,7
natural,7
whether,7
different,6
being,6
logical,6
say,6
certain,6
future,6
actually,6
sense,6
useful,6
value,6
therefore,6
scientific,6
ibid,6
original,6
imagination,6
believed,6
did,6
according,6
them,6
although,6
need,6
speak,6
concerned,5
experience,5
first,5
give,5
other,5
mind,5
behind,5
beard,5
point,5
against,5
g,5
kind,5
without,5
clearly,5
histories,5
procedures,5
well,5
place,5
collingwood,5
judgment,5
make,5
two,5
idea,5
made,5
wilkins,5
know,5
believe,5
tell,5
course,5
you,5
necessarily,4
total,4
before,4
something,4
principles,4
context,4
existence,4
intelligent,4
hegel,4
controlled,4
esse,4
find,4
basic,4
consequences,4
means,4
particular,4
argued,4
found,4
academic,4
cultural,4
cannot,4
line,4
london,4
example,4
own,4
will,4
peirce,4
observer,4
under,4
picture,4
time,4
new,4
necessary,4
material,4
perhaps,4
questions,4
essay,4
especially,4
become,4
effect,4
james,4
lost,4
sympathy,4
sciences,4
scientist,4
terms,4
cause,4
while,4
influenced,4
emphasis,4
idealism,4
philosophy,4
charles,4
distinctions,4
themselves,4
way,3
view,3
succession,3
utility,3
ways,3
either,3
philosophers,3
every,3
historiography,3
reasons,3
take,3
depends,3
idealists,3
learned,3
since,3
author,3
regarded,3
century,3
nor,3
items,3
left,3
determinations,3
influence,3
error,3
failed,3
rather,3
generations,3
remain,3
notion,3
mean,3
conceptions,3
abstraction,3
importance,3
boas,3
presuppositions,3
determinate,3
important,3
let,3
circular,3
torn,3
r,3
distinguish,3
part,3
whole,3
observed,3
correct,3
quite,3
event,3
always,3
necessity,3
provided,3
society,3
second,3
wrote,3
indeed,3
oxford,3
yet,3
makes,3
same,3
lord,3
many,3
contemporary,3
man,3
until,3
belief,3
pragmatists,3
another,3
findings,3
clear,3
like,3
him,3
ages,3
problems,3
today,3
george,3
becomes,3
acton,3
ever,3
principle,3
merely,3
form,3
sociology,3
problem,3
extent,3
assumptions,3
think,3
argument,3
undue,3
evidence,3
product,3
currently,2
concern,2
e,2
arranges,2
integrity,2
word,2
modern,2
diversity,2
properties,2
welter,2
taken,2
attempt,2
allow,2
rational,2
dreams,2
words,2
definition,2
great,2
normative,2
