WORDCOUNTS,WEIGHT
the,433
of,246
and,230
in,136
to,134
tilden,128
a,114
was,91
new,74
s,73
york,73
for,72
his,65
on,64
tweed,57
had,55
he,55
as,55
that,54
it,48
times,47
at,39
ring,38
tammany,38
with,37
by,36
state,31
were,31
apollo,29
or,27
but,27
i,26
not,25
samuel,25
this,24
pp,23
hall,22
p,22
against,21
who,21
flick,21
political,20
its,20
j,19
reform,19
see,18
committee,17
more,17
also,17
city,17
their,16
democratic,16
been,16
an,15
party,15
which,15
d,15
o,13
one,13
hirsch,13
convention,13
public,13
from,13
all,12
election,12
war,12
oct,12
ibid,12
him,12
among,12
could,11
out,11
when,11
men,11
general,11
feb,11
hewitt,11
be,11
democracy,10
they,10
no,10
ooo,10
mark,10
charter,10
passim,10
life,10
is,10
did,10
have,10
later,9
nevins,9
only,9
made,9
into,8
other,8
great,8
some,8
after,8
whitney,8
however,8
because,8
boss,8
chap,8
these,8
board,8
william,8
them,8
jan,8
history,7
bigelow,7
young,7
than,7
b,7
county,7
two,7
conor,7
partisan,7
like,7
would,7
january,7
mr,7
elected,7
november,7
meeting,7
corruption,6
has,6
thus,6
cf,6
most,6
during,6
members,6
republican,6
july,6
under,6
power,6
time,6
john,6
credit,6
audit,6
national,6
sage,6
then,6
leaders,6
while,6
although,6
campaign,6
between,6
c,6
if,5
being,5
t,5
davis,5
ii,5
brien,5
hoffman,5
principles,5
aldermen,5
henry,5
such,5
september,5
may,5
failed,5
l,5
opportunity,5
well,5
having,5
civil,5
endorsed,5
own,5
assembly,5
good,5
up,5
albany,5
movement,5
soon,5
others,5
many,5
pamphlet,5
where,5
local,5
three,5
story,5
claims,5
february,5
cause,5
mayor,5
nov,5
october,5
early,5
connolly,5
should,5
fraudulent,4
declared,4
created,4
true,4
before,4
government,4
there,4
stand,4
those,4
courage,4
tribune,4
issue,4
sought,4
march,4
politics,4
sent,4
himself,4
controlled,4
seventy,4
apolloans,4
apr,4
kelly,4
resolutions,4
leadership,4
opposed,4
without,4
republicans,4
union,4
came,4
further,4
james,4
work,4
nation,4
away,4
bank,4
seemed,4
f,4
indeed,4
april,4
about,4
once,4
yet,4
democrats,4
same,4
ed,4
ilden,4
attacks,4
toward,4
again,4
office,4
earlier,4
municipal,4
schlesinger,4
we,4
governor,4
dec,4
lawrence,4
known,4
over,4
are,4
alexander,4
iii,4
very,4
chairman,4
person,4
frauds,4
through,4
years,4
instead,4
cooper,4
evidence,4
charles,4
jury,3
undoubtedly,3
career,3
h,3
done,3
every,3
might,3
secretary,3
reasons,3
reunion,3
hands,3
account,3
opened,3
desired,3
forced,3
left,3
jones,3
indecision,3
district,3
afterwards,3
legal,3
certain,3
days,3
record,3
w,3
age,3
follow,3
passed,3
followed,3
prosecution,3
helped,3
found,3
entered,3
called,3
reply,3
younger,3
your,3
sachems,3
primaries,3
vote,3
clean,3
example,3
whole,3
issues,3
people,3
president,3
following,3
june,3
letters,3
trustees,3
still,3
denounced,3
company,3
name,3
allan,3
suit,3
efforts,3
personal,3
do,3
xviii,3
barnburner,3
balance,3
judge,3
elections,3
vii,3
victory,3
august,3
held,3
so,3
thefts,3
sept,3
comptroller,3
clinton,3
lost,3
itself,3
dickinson,3
school,3
believed,3
biography,3
must,3
legislature,3
control,3
each,3
paper,3
connection,3
merely,3
better,3
growing,3
beginning,3
id,3
lynch,3
almost,3
both,3
boston,3
became,3
rochester,3
until,3
you,3
element,3
little,3
abram,3
now,2
cartoons,2
groups,2
extreme,2
sachem,2
e,2
group,2
american,2
formed,2
second,2
federal,2
desperately,2
modern,2
park,2
cit,2
source,2
permitted,2
first,2
deserved,2
attorney,2
commissions,2
marcy,2
feeling,2
leading,2
origin,2
xiii,2
sterne,2
court,2
take,2
last,2
principal,2
opposite,2
theodore,2
within,2
papers,2
system,2
broadway,2
matthew,2
mass,2
buren,2
possible,2
jacksonian,2
fine,2
point,2
intelligent,2
politician,2
nast,2
letter,2
desertion,2
split,2
behavior,2
make,2
exist,2
human,2
million,2
retaining,2
disreputable,2
newv,2
oakey,2
ingersoll,2
democrat,2
assured,2
senate,2
weaknesses,2
david,2
havemeyer,2
back,2
inspirational,2
six,2
even,2
spoils,2
van,2
loyal,2
camp,2
declaring,2
how,2
edward,2
en,2
adopted,2
benjamin,2
special,2
front,2
biographer,2
support,2
ordeal,2
delegation,2
reformer,2
boast,2
k,2
slate,2
weak,2
too,2
four,2
hammered,2
additional,2
cost,2
votes,2
thieves,2
m,2
denounce,2
friends,2
expressed,2
brennan,2
declined,2
ambition,2
typical,2
attack,2
conspicuous,2
realize,2
xxxiii,2
supervisors,2
let,2
skilled,2
excellent,2
grounds,2
safe,2
sweeny,2
property,2
r,2
used,2
intense,2
received,2
voted,2
tanner,2
london,2
esp,2
nonpartisan,2
got,2
year,2
gave,2
records,2
long,2
weekly,2
accused,2
least,2
hard,2
field,2
sweep,2
order,2
claim,2
openly,2
few,2
civic,2
croker,2
sheriff,2
provided,2
timorousness,2
criminals,2
passive,2
sagacity,2
knowledge,2
south,2
battle,2
critical,2
led,2
likely,2
business,2
io,2
certified,2
return,2
exception,2
intimidation,2
above,2
gramercy,2
criticism,2
cleveland,2
evil,2
editorial,2
light,2
rise,2
harper,2
street,2
worst,2
resolution,2
leader,2
courageous,2
put,2
printing,2
slavery,2
addition,2
smith,2
fact,2
reformed,2
end,2
contemporary,2
golden,2
charges,2
conferred,2
hand,2
present,2
accepted,2
waged,2
free,2
day,2
another,2
vast,2
upon,2
including,2
greeley,2
louis,2
entirely,2
coroner,2
congress,2
recovery,2
services,2
check,2
chosen,2
full,2
braves,2
moral,2
martin,2
thomas,2
presidential,2
study,2
become,2
declare,2
morris,2
destruction,2
quarterly,2
ottendorfer,2
moreover,2
me,2
assemblyman,2
figure,2
criminal,2
hill,2
lines,2
strongly,2
worse,2
publicly,2
abandonment,2
contained,2
any,2
associated,2
breach,2
grand,2
organization,2
supported,2
set,2
quickly,2
know,2
disclosures,2
down,2
bowers,2
printed,2
half,2
ff,2
resign,2
turned,2
ticket,2
defending,2
what,2
proceedings,2
unique,2
vigorously,2
nominations,2
commissioner,2
peace,2
thereby,2
unkind,2
mention,2
coming,2
our,2
formation,2
ultimately,2
