WORDCOUNTS,WEIGHT
the,1006
of,556
to,530
in,331
that,323
and,308
was,277
a,247
he,228
had,187
perkins,151
i,150
for,137
as,131
his,129
progressive,125
it,123
roosevelt,114
on,114
not,110
party,105
be,105
who,95
with,92
would,89
this,87
at,82
were,80
been,75
convention,72
we,71
him,69
by,66
committee,65
if,61
have,60
national,60
but,59
republican,56
hughes,55
one,52
or,52
from,50
they,49
progressives,48
there,47
s,46
theodore,45
new,43
what,40
mr,39
my,39
could,39
did,39
no,38
w,36
will,35
candidate,34
york,34
republicans,34
when,34
do,34
is,34
any,34
even,33
which,32
campaign,32
so,31
their,30
made,30
chairman,30
chicago,30
robins,29
time,29
political,28
out,28
an,28
george,28
them,28
himself,27
us,26
colonel,26
t,25
all,25
many,25
upon,25
me,25
without,24
its,24
president,24
own,24
more,24
man,24
after,24
meeting,24
wanted,23
only,23
statement,23
those,22
two,22
into,21
might,21
than,21
white,21
delegates,21
our,21
said,20
executive,20
such,19
about,19
leaders,19
killed,18
l,18
nomination,18
up,18
these,18
name,18
men,18
know,18
country,18
ickes,18
william,18
parties,17
other,17
some,17
harold,17
during,17
has,17
never,17
should,17
h,16
result,16
whom,16
r,16
justice,16
first,15
knew,15
however,15
allen,15
nominate,14
able,14
raymond,14
over,14
both,14
through,14
went,14
asked,14
go,13
how,13
colby,13
thought,13
again,13
ticket,13
while,13
told,12
mind,12
right,12
very,12
personal,12
members,12
fact,12
end,12
good,12
believed,12
are,12
you,12
before,11
support,11
too,11
most,11
called,11
effort,11
because,11
seemed,11
make,11
same,11
leader,11
held,11
brown,11
come,11
johnson,11
permanent,11
later,10
position,10
being,10
give,10
possible,10
left,10
leadership,10
win,10
follow,10
came,10
public,10
well,10
occasion,10
few,10
june,10
day,10
clear,10
three,10
anyone,10
far,10
whether,10
nominated,10
although,10
take,9
hiram,9
say,9
except,9
pinchot,9
run,9
since,9
candidates,9
back,9
just,9
nominee,9
st,9
am,9
f,9
matter,9
also,9
louis,9
california,9
faith,9
floor,9
wilson,9
conclusion,9
bainbridge,9
became,9
years,9
states,9
way,8
taft,8
e,8
true,8
former,8
principles,8
politics,8
election,8
point,8
willing,8
view,8
chester,8
brought,8
nominating,8
plans,8
still,8
others,8
john,8
rowell,8
use,8
like,8
can,8
chance,8
why,8
get,8
ever,8
authority,8
addams,8
interested,8
almost,8
murdock,8
tried,8
until,8
accept,8
charles,8
between,8
much,8
group,7
western,7
member,7
permit,7
every,7
company,7
together,7
court,7
last,7
tell,7
felt,7
prior,7
walter,7
affairs,7
four,7
m,7
advance,7
record,7
part,7
supreme,7
people,7
else,7
either,7
vote,7
next,7
several,7
proxy,7
once,7
victor,7
present,7
see,7
number,7
another,7
meetings,7
platform,7
effect,7
henry,7
attend,7
governor,7
insurance,7
then,7
ran,7
february,7
turned,7
want,7
garfield,7
think,7
named,7
illinois,7
hotel,7
strong,7
done,6
unite,6
real,6
date,6
thus,6
expected,6
apparently,6
may,6
democratic,6
friends,6
meet,6
james,6
line,6
purpose,6
knowledge,6
newspaper,6
anything,6
least,6
senator,6
event,6
temporary,6
always,6
waiting,6
willcox,6
whatever,6
hold,6
parker,6
morgan,6
under,6
addition,6
choice,6
doubt,6
took,6
session,6
gifford,6
office,6
declaration,6
life,6
hope,6
known,6
quickly,6
following,6
must,6
devoted,6
carefully,6
final,5
personally,5
declared,5
stood,5
confidence,5
word,5
knox,5
something,5
permitted,5
file,5
j,5
oyster,5
followers,5
issue,5
determined,5
unhappy,5
rank,5
old,5
bring,5
consider,5
organization,5
days,5
penrose,5
followed,5
important,5
suggested,5
talking,5
remembered,5
reactionary,5
further,5
impression,5
coliseum,5
carry,5
heart,5
unless,5
year,5
place,5
long,5
miss,5
majority,5
therefore,5
situation,5
flag,5
put,5
fail,5
home,5
appeared,5
state,5
hand,5
necessary,5
kansas,5
private,5
bitter,5
newspapers,5
replied,5
continued,5
gavel,5
itself,5
elected,5
connection,5
gone,5
didn,5
theory,5
agreed,5
conference,5
city,5
washington,5
given,5
conventions,5
among,5
difficult,4
common,4
represent,4
american,4
letter,4
completely,4
favor,4
necessarily,4
history,4
defeated,4
preceding,4
ourselves,4
hitchcock,4
lodge,4
stand,4
committed,4
matthew,4
america,4
invited,4
throughout,4
issued,4
bay,4
selection,4
consulted,4
guard,4
speech,4
whose,4
statements,4
represented,4
lay,4
spirit,4
house,4
show,4
wire,4
defeat,4
admiration,4
union,4
someone,4
found,4
p,4
understood,4
war,4
your,4
opposition,4
outstanding,4
representatives,4
used,4
luncheon,4
crane,4
got,4
gave,4
straus,4
refuse,4
working,4
stage,4
order,4
usual,4
ohio,4
woodrow,4
rest,4
io,4
forward,4
oscar,4
frank,4
soon,4
seeing,4
hands,4
headquarters,4
agree,4
ought,4
pennsylvania,4
enough,4
accepted,4
hale,4
myself,4
fight,4
auditorium,4
understanding,4
indiana,4
receiver,4
course,4
kept,4
trying,4
louisiana,4
attended,4
carried,4
telephone,4
where,4
hert,4
began,4
proposition,4
united,4
table,4
face,4
meant,4
suite,4
mentioned,4
circumstances,4
partner,4
believe,4
best,4
wall,4
brazil,4
going,4
beginning,4
proceedings,4
selected,4
making,4
leaving,4
voice,4
popular,4
intention,4
met,4
little,4
question,4
sat,4
slemp,4
speak,4
c,4
immediately,4
doing,4
close,4
does,3
now,3
concerned,3
names,3
jane,3
alone,3
large,3
expression,3
second,3
ideals,3
theatre,3
arrived,3
sit,3
feeling,3
dixon,3
words,3
nothing,3
pledge,3
down,3
desire,3
citizens,3
help,3
murray,3
within,3
side,3
arise,3
subsequent,3
money,3
correspondents,3
stepped,3
account,3
announced,3
machinery,3
mistake,3
against,3
interest,3
moment,3
decided,3
adopted,3
club,3
insisted,3
keep,3
communication,3
practically,3
details,3
larceny,3
act,3
sessions,3
aggressive,3
investigation,3
influential,3
explicit,3
unanimously,3
opportunity,3
heard,3
talk,3
certain,3
leave,3
direct,3
supposed,3
notwithstanding,3
adjourn,3
votes,3
arrival,3
lived,3
representative,3
richberg,3
afternoon,3
morning,3
let,3
otherwise,3
judicial,3
absolute,3
conferences,3
near,3
none,3
having,3
received,3
voted,3
future,3
issues,3
thereafter,3
call,3
enthusiastic,3
approach,3
evening,3
running,3
field,3
elect,3
assemble,3
breaking,3
