WORDCOUNTS,WEIGHT
the,555
of,300
to,226
and,225
in,120
a,117
apr,101
that,98
mckinley,72
s,66
for,63
he,57
was,53
on,52
president,51
cuba,48
his,47
war,42
by,41
it,39
recognition,39
had,38
not,38
as,34
states,32
is,32
republican,31
resolution,31
new,31
united,31
cuban,30
with,30
york,28
congress,28
but,27
were,27
foreign,27
this,25
an,25
be,25
papers,24
amendment,24
would,24
washington,24
at,23
senate,23
chandler,22
house,22
senator,22
foraker,22
congressional,22
from,22
who,21
have,21
spain,20
been,20
democratic,19
april,18
or,18
also,18
government,17
which,17
independence,17
william,17
xxxi,16
some,16
affairs,16
cong,16
ibid,16
evening,16
sess,16
over,16
american,15
message,15
island,15
republicans,15
record,15
they,14
see,14
are,14
policy,13
its,13
if,12
ii,12
relations,12
senators,12
people,12
democrats,12
other,12
power,12
john,12
did,12
administration,12
such,11
leadership,11
times,11
more,11
him,11
we,11
independent,11
post,11
e,10
committee,10
political,10
has,10
teller,10
their,10
congressmen,10
morgan,10
these,10
country,10
question,10
mar,9
one,9
diplomatic,9
no,9
herald,9
public,9
when,9
action,9
paul,9
so,9
after,9
charles,9
debate,9
star,8
root,8
military,8
there,8
issue,8
representatives,8
forces,8
end,8
holbo,8
presidential,8
joseph,8
control,8
republic,8
views,8
h,7
give,7
might,7
all,7
against,7
even,7
opposed,7
argued,7
passed,7
silver,7
because,7
few,7
vote,7
about,7
naval,7
do,7
intervene,7
free,7
made,7
use,7
dana,7
press,7
should,7
way,6
later,6
advised,6
first,6
reed,6
i,6
stand,6
historians,6
march,6
support,6
days,6
w,6
stewart,6
representative,6
voted,6
spanish,6
will,6
minority,6
make,6
yet,6
stated,6
ought,6
upon,6
division,6
george,6
what,6
measure,6
among,6
now,5
manuscript,5
library,5
before,5
monday,5
discretion,5
words,5
great,5
jingo,5
lodge,5
bailey,5
resolutions,5
may,5
americans,5
without,5
helped,5
authority,5
called,5
frye,5
speaker,5
effort,5
out,5
peace,5
majority,5
situation,5
intervention,5
harper,5
toward,5
populists,5
time,5
clause,5
necessary,5
hereby,5
diplomacy,5
james,5
recognize,5
often,5
springfield,5
any,5
must,5
leaders,5
ohio,5
introduced,5
land,5
strong,5
digest,5
history,4
davis,4
worked,4
take,4
state,4
robert,4
right,4
powers,4
spooner,4
since,4
g,4
adopted,4
veto,4
turpie,4
b,4
literary,4
m,4
opinion,4
strategy,4
view,4
could,4
appears,4
however,4
opposition,4
prominent,4
weekly,4
members,4
up,4
critical,4
included,4
two,4
many,4
contemporary,4
assume,4
full,4
xvi,4
attention,4
jingoes,4
proctor,4
negotiations,4
five,4
populist,4
urged,4
tribune,4
stable,4
then,4
believed,4
statement,4
extent,4
while,4
both,4
collier,4
reported,4
concessions,4
coming,4
until,4
conditions,4
crisis,4
entire,4
sympathetic,3
told,3
needed,3
bryan,3
spirit,3
into,3
being,3
member,3
vols,3
address,3
hanna,3
last,3
those,3
advocates,3
cabinet,3
motion,3
america,3
politics,3
international,3
hoar,3
point,3
except,3
thus,3
exercise,3
thereof,3
approval,3
jacob,3
messages,3
general,3
influence,3
recognized,3
act,3
special,3
presidents,3
yellow,3
follow,3
important,3
nebraska,3
hours,3
expressed,3
legislative,3
lead,3
late,3
though,3
persons,3
well,3
conservatives,3
used,3
received,3
part,3
purpose,3
nation,3
during,3
good,3
order,3
calling,3
oct,3
omaha,3
provided,3
battle,3
second,3
contended,3
hold,3
xxi,3
same,3
friend,3
only,3
party,3
leader,3
kennan,3
fact,3
scholars,3
gray,3
inspired,3
granting,3
men,3
number,3
day,3
another,3
recognizing,3
referred,3
advantages,3
junta,3
directed,3
held,3
david,3
congratulatory,3
favored,3
can,3
henry,3
hawks,3
joint,3
continued,3
army,3
strongly,3
effectively,3
wilson,3
executive,3
elkins,3
meant,3
paper,3
report,3
outlook,3
them,3
agreed,3
freedom,3
conference,3
became,3
subject,3
rebels,3
our,3
moderate,3
argument,3
julius,3
illinois,3
samuel,3
accept,3
course,3
bliss,3
between,3
c,3
avoid,3
asked,3
major,3
obligations,2
iowa,2
congressman,2
group,2
approved,2
effective,2
word,2
referring,2
true,2
favor,2
entertaining,2
cullom,2
turning,2
joe,2
said,2
defeated,2
provision,2
sunday,2
j,2
elihu,2
cubans,2
mills,2
help,2
somewhat,2
ernest,2
case,2
takes,2
attacked,2
beard,2
discuss,2
identical,2
backing,2
demands,2
felt,2
reaction,2
richard,2
still,2
anticipated,2
himself,2
letter,2
split,2
complained,2
ends,2
immediate,2
reject,2
demanded,2
author,2
whitney,2
walter,2
z,2
nelson,2
amended,2
defectors,2
third,2
y,2
embarrassing,2
than,2
deeply,2
occasion,2
martial,2
generation,2
compromise,2
loyal,2
simultaneously,2
bemis,2
l,2
declaring,2
stop,2
aggressive,2
similar,2
leave,2
unconstitutional,2
empowered,2
white,2
wanted,2
praise,2
expansionists,2
signed,2
presumably,2
section,2
weak,2
four,2
most,2
initiative,2
tried,2
defeat,2
appropriations,2
came,2
acceptable,2
informed,2
absorption,2
sovereignty,2
wayne,2
gained,2
directly,2
revealed,2
idealistic,2
reid,2
preferred,2
embarrass,2
r,2
cushman,2
feared,2
platt,2
fit,2
eclair,2
partly,2
week,2
own,2
least,2
caused,2
below,2
contrast,2
small,2
several,2
eleven,2
june,2
accomplished,2
highly,2
revealing,2
disaster,2
belittled,2
maine,2
f,2
defended,2
led,2
role,2
critics,2
demand,2
request,2
economic,2
wrote,2
islands,2
schmidlapp,2
allen,2
cornelius,2
approve,2
woodford,2
consulted,2
once,2
interpretation,2
reference,2
meanwhile,2
albert,2
us,2
baltimore,2
wisconsin,2
department,2
emotional,2
warranted,2
avoided,2
persuade,2
organizations,2
statements,2
law,2
mark,2
others,2
addition,2
appeared,2
navy,2
intimated,2
man,2
conclusions,2
accepted,2
leech,2
hale,2
editorials,2
redfield,2
original,2
indiana,2
examples,2
including,2
millis,2
steady,2
virtually,2
nothing,2
clear,2
three,2
chocolate,2
eve,2
function,2
cabot,2
thomas,2
faith,2
jurisdiction,2
took,2
trying,2
k,2
newspapers,2
interpretations,2
effect,2
figures,2
allison,2
decision,2
dealing,2
provide,2
brought,2
sometimes,2
usually,2
impressive,2
sway,2
bonds,2
directing,2
insist,2
establish,2
force,2
requests,2
satisfaction,2
fought,2
considered,2
aldrich,2
cannon,2
contained,2
morning,2
version,2
ever,2
committees,2
dissident,2
set,2
aberration,2
different,2
confident,2
best,2
down,2
faulkner,2
speech,2
historical,2
quay,2
following,2
maintain,2
delegate,2
theory,2
unwise,2
prepare,2
constitutional,2
maneuvering,2
prerogative,2
ranks,2
flagg,2
think,2
jan,2
prepared,2
seek,2
authorized,2
dingley,2
grant,2
d,2
lviii,2
you,2
attempted,2
summoned,2
saturday,2
plea,2
substitute,2
qualifying,2
mason,2
succeeded,2
early,2
pratt,2
much,2
immediately,2
final,1
democracy,1
go,1
does,1
lorimer,1
allegedly,1
healey,1
o,1
done,1
personally,1
rainey,1
appealed,1
butler,1
conflicting,1
declared,1
fortified,1
meaning,1
altamira,1
showdown,1
praised,1
judging,1
deserve,1
handily,1
college,1
revolutionary,1
offset,1
resisting,1
announced,1
ultimate,1
donelson,1
connecticut,1
expect,1
just,1
fate,1
mostly,1
designed,1
oregonian,1
asserted,1
ways,1
soudan,1
coalition,1
studies,1
finance,1
position,1
unrecognized,1
occurred,1
pacify,1
evasive,1
perceptive,1
xcviii,1
accomplishments,1
unite,1
arguing,1
chief,1
advance,1
permitted,1
hoping,1
negative,1
regrets,1
boil,1
consistent,1
t,1
foresee,1
walters,1
fairbanks,1
failing,1
sources,1
submit,1
tares,1
rivals,1
certainly,1
preceding,1
lyman,1
questions,1
interests,1
exaggerated,1
implications,1
attempts,1
taken,1
concentrated,1
feeling,1
attempt,1
script,1
emerged,1
nature,1
strip,1
friendly,1
handling,1
rhode,1
allan,1
book,1
attractive,1
europe,1
copy,1
somewvhat,1
zi,1
advantage,1
accompanied,1
desire,1
reasons,1
differences,1
pressed,1
nineteen,1
admittedly,1
borne,1
xiii,1
munitions,1
congressl,1
real,1
debt,1
reand,1
subsequent,1
efficiently,1
reconcentrado,1
xx,1
feature,1
roosevelt,1
rafael,1
date,1
mr,1
tare,1
mail,1
signs,1
theodore,1
dinsmore,1
superficially,1
flack,1
daniel,1
contents,1
ad,1
proposals,1
magazines,1
forum,1
shelby,1
existence,1
badly,1
clarence,1
payne,1
commit,1
morison,1
matthew,1
carry,1
encouraging,1
sought,1
u,1
firm,1
saying,1
struggling,1
account,1
indirectly,1
recommended,1
possible,1
machinery,1
overconfident,1
cooperation,1
tracing,1
oberholtzer,1
vaguely,1
drive,1
establishing,1
adopting,1
flamboyant,1
magazine,1
belligerency,1
caffery,1
west,1
combination,1
desired,1
exchanges,1
sent,1
advocating,1
cited,1
means,1
delegations,1
representing,1
swayed,1
contemporanea,1
dignity,1
technically,1
pursuing,1
harold,1
aggression,1
signal,1
factional,1
exist,1
winning,1
learned,1
central,1
mistake,1
dispatched,1
phase,1
throughout,1
notc,1
review,1
preparations,1
madrid,1
explained,1
roger,1
quality,1
inevitable,1
professor,1
due,1
antiadministration,1
ingersoll,1
de,1
hawaii,1
decided,1
honest,1
loseph,1
espousing,1
plotting,1
afford,1
havana,1
issued,1
price,1
adams,1
liaison,1
insisted,1
execute,1
comprised,1
forced,1
exhausted,1
turn,1
inserted,1
clark,1
reluctance,1
keep,1
calming,1
ephemeral,1
body,1
withdraw,1
response,1
harmony,1
syracuse,1
extraordinary,1
inclusion,1
young,1
club,1
ally,1
arranged,1
left,1
warned,1
weight,1
quietly,1
obscure,1
fenian,1
journal,1
spanishamerican,1
details,1
hasty,1
strengthening,1
delivered,1
hardly,1
acted,1
unfortunate,1
leopold,1
ment,1
depew,1
grasp,1
employ,1
failed,1
rights,1
civilization,1
offices,1
portland,1
gaining,1
rean,1
objectionable,1
nevins,1
invaded,1
essential,1
ably,1
rumblings,1
predicted,1
rather,1
managers,1
pledged,1
growth,1
factual,1
remain,1
possession,1
influential,1
institution,1
revenues,1
doctrine,1
unanimously,1
bond,1
knew,1
politicians,1
represented,1
analyzes,1
associate,1
earlier,1
legal,1
importance,1
certain,1
direct,1
strange,1
perkins,1
benjamin,1
easily,1
contributions,1
study,1
danger,1
impressed,1
reforms,1
subjugated,1
overlooked,1
consequences,1
biographer,1
moves,1
gathering,1
proclaimed,1
bungled,1
understand,1
sown,1
acquisition,1
maintaining,1
canvass,1
creconcentrados,1
ensure,1
adopt,1
antiwar,1
university,1
delegation,1
organization,1
established,1
retained,1
image,1
emergence,1
clearly,1
latin,1
proved,1
quoted,1
n,1
gradually,1
