WORDCOUNTS,WEIGHT
the,534
of,296
to,288
in,136
and,125
a,101
that,99
be,85
as,73
it,71
states,61
will,58
with,58
this,52
have,52
is,50
on,47
not,46
at,44
by,44
for,42
was,42
british,36
you,36
new,33
from,33
an,30
may,29
his,29
he,29
been,29
war,28
sherbrooke,28
which,28
s,27
any,27
such,26
had,26
i,26
their,25
if,23
massachusetts,23
or,23
would,23
england,22
they,21
government,21
state,20
bathurst,20
peace,20
shall,19
your,19
who,19
them,19
goverment,18
no,18
great,17
has,17
were,17
but,16
communication,15
out,15
american,14
made,14
should,14
instructions,13
those,13
convention,13
most,13
when,13
these,13
britain,13
united,13
c,13
general,12
event,12
other,12
sir,12
agent,11
importance,11
however,11
treaty,11
under,11
can,11
executive,11
circumstances,11
what,11
being,10
all,10
there,10
some,10
afford,10
good,10
make,10
nova,10
more,10
john,10
halifax,10
upon,10
so,10
dispatch,10
castine,10
between,10
are,10
defence,10
now,9
one,9
before,9
majesty,9
my,9
its,9
must,9
president,9
object,9
federalist,9
ghent,9
him,9
scotia,9
governor,9
case,9
armistice,9
policy,8
did,8
able,8
union,8
having,8
received,8
part,8
people,8
lordship,8
assistance,8
documents,8
both,8
madison,8
measures,7
h,7
military,7
side,7
whose,7
howe,7
m,7
strategy,7
could,7
secret,7
during,7
light,7
same,7
naval,7
time,7
rupture,7
we,7
separate,7
delegates,7
country,7
views,7
than,6
way,6
later,6
into,6
said,6
long,6
interests,6
j,6
take,6
henry,6
very,6
sent,6
result,6
well,6
purpose,6
order,6
disposition,6
lord,6
already,6
only,6
our,6
manner,6
ratify,6
until,6
necessary,6
degree,6
own,6
countries,6
effect,6
probably,6
northern,6
force,6
december,6
far,6
whether,6
boston,6
point,6
go,5
authority,5
possible,5
calculated,5
taking,5
himself,5
occasion,5
act,5
after,5
soon,5
view,5
whom,5
negociation,5
troops,5
public,5
colonies,5
line,5
london,5
eastern,5
am,5
therefore,5
yet,5
two,5
conduct,5
doubt,5
present,5
session,5
office,5
hartford,5
federalists,5
then,5
person,5
englanders,5
making,5
admiral,5
require,5
produce,5
subject,5
respectable,5
measure,5
appointed,5
authorized,5
strong,5
certainly,4
give,4
might,4
assist,4
advantage,4
cooperation,4
diplomacy,4
letter,4
exist,4
left,4
disposed,4
opportunity,4
similar,4
consequences,4
reason,4
signed,4
days,4
providing,4
found,4
events,4
treat,4
persons,4
cannot,4
receive,4
unless,4
towards,4
either,4
indeed,4
street,4
name,4
put,4
many,4
forces,4
perhaps,4
receipt,4
period,4
aid,4
me,4
note,4
griffith,4
earliest,4
believed,4
known,4
penobscot,4
downing,4
hostilities,4
communicate,4
hesitate,4
conclude,4
november,4
commissioned,4
colonial,4
among,4
occur,4
archives,3
altho,3
regent,3
connecticut,3
told,3
gosselin,3
prince,3
character,3
necessarily,3
every,3
ii,3
adopt,3
taken,3
seems,3
nature,3
readiness,3
papers,3
attacked,3
depredations,3
desirable,3
engage,3
warfare,3
sign,3
against,3
interest,3
application,3
expected,3
