WORDCOUNTS,WEIGHT
the,551
of,379
and,176
in,138
to,131
is,88
a,87
for,76
history,72
which,72
historian,69
are,58
it,55
this,53
as,51
that,51
by,44
or,40
change,40
events,37
historical,36
has,35
be,35
with,33
an,33
his,32
he,30
from,30
but,30
these,29
time,29
its,29
past,28
not,27
their,27
what,23
they,22
between,22
into,21
situations,21
such,21
actions,20
men,19
s,18
particular,18
behavioral,18
new,18
general,18
on,18
them,17
sciences,17
human,17
must,16
only,16
been,15
disciplines,15
have,15
traditional,15
at,14
now,14
analysis,14
other,14
through,14
social,13
more,13
within,13
relationships,13
can,13
fields,12
was,12
all,12
than,12
kinds,11
itself,11
where,11
both,11
matter,10
if,10
humanities,10
areas,10
unique,10
activity,10
upon,10
knowledge,10
our,10
approach,10
field,10
does,9
rather,9
subject,9
one,9
then,9
situation,9
discipline,9
were,9
relations,9
sense,9
methods,9
when,9
may,8
horizons,8
first,8
beyond,8
each,8
different,8
man,8
those,8
techniques,8
cannot,8
method,8
kind,8
philosophy,8
specific,8
become,8
no,7
meaning,7
leonard,7
process,7
krieger,7
two,7
problems,7
toward,7
definition,7
fact,7
out,7
any,7
point,7
distinctive,7
own,7
since,7
reality,7
him,7
distinction,7
constant,7
we,7
tendency,7
second,6
means,6
stable,6
same,6
most,6
simply,6
definite,6
action,6
moving,6
principles,6
there,6
works,6
precisely,6
concepts,6
form,6
however,6
theory,6
problem,6
facts,6
validity,6
revolution,6
old,6
even,6
essential,5
way,5
scientific,5
synthesis,5
becomes,5
make,5
life,5
about,5
organization,5
necessity,5
age,5
categories,5
either,5
objects,5
temporal,5
projected,5
tendencies,5
specialized,5
political,5
treat,5
terms,5
less,5
primary,5
well,5
interest,5
hypotheses,5
assumption,5
development,5
against,5
points,5
so,5
event,5
elements,5
themselves,5
up,5
among,5
appropriate,5
activities,5
insofar,4
relationship,4
flow,4
crucial,4
economic,4
how,4
truth,4
order,4
notion,4
changes,4
under,4
familiar,4
essence,4
something,4
science,4
also,4
taken,4
over,4
intellectual,4
analytical,4
developed,4
aesthetic,4
hand,4
scholarship,4
do,4
historically,4
together,4
historians,4
aspects,4
literature,4
art,4
mere,4
example,4
concern,4
assumptions,4
conditions,4
seek,4
theories,4
indeed,4
insights,4
applied,4
movement,4
characteristic,4
application,4
treats,4
agents,4
doing,4
will,3
consists,3
whose,3
common,3
independent,3
functional,3
limited,3
arts,3
reference,3
ultimate,3
connected,3
often,3
once,3
criticism,3
yet,3
case,3
continuity,3
fixed,3
total,3
scientist,3
takes,3
before,3
present,3
physical,3
claims,3
every,3
questions,3
exclusive,3
set,3
important,3
principle,3
anthropology,3
nature,3
retrospection,3
fundamental,3
scientists,3
could,3
future,3
hyphenated,3
deal,3
substantive,3
very,3
philosophical,3
outside,3
equally,3
whether,3
sociology,3
criteria,3
technical,3
because,3
some,3
possible,3
data,3
work,3
background,3
obvious,3
unless,3
brought,3
laws,3
along,3
himself,3
empirical,3
analyzing,3
autonomous,3
measure,3
place,3
issues,3
sequence,3
relevance,3
usually,3
working,3
function,3
canons,3
explain,3
back,3
response,3
structure,3
develop,3
proper,3
much,3
period,3
world,3
hardly,3
humanistic,3
increasing,2
chronological,2
themes,2
integrated,2
backward,2
moves,2
without,2
generalization,2
various,2
act,2
bring,2
recreate,2
permits,2
possession,2
organizing,2
attitude,2
another,2
attempt,2
whatever,2
probability,2
understand,2
required,2
sequences,2
humanity,2
certain,2
large,2
indicate,2
unity,2
