WORDCOUNTS,WEIGHT
the,517
of,306
in,191
and,188
to,96
a,94
party,70
southern,55
pp,54
was,51
whigs,50
were,49
south,48
by,47
whig,46
that,45
state,43
s,42
for,40
rights,35
from,33
as,31
it,30
on,29
with,28
carolina,26
is,24
north,24
political,23
this,23
who,22
national,21
his,20
men,20
virginia,20
states,20
history,19
commercial,19
georgia,18
p,18
but,18
which,18
politics,17
h,16
jackson,16
sectionalism,16
democratic,16
bank,16
democrats,16
been,16
has,16
mississippi,15
banking,15
an,15
had,14
clay,14
their,14
tyler,14
however,14
he,14
new,14
congress,14
be,14
they,13
house,13
or,13
these,13
tennessee,13
not,13
historical,13
old,12
charles,12
period,11
james,11
have,11
one,10
three,10
its,10
only,10
john,10
whiggery,10
louisiana,10
phillips,10
alabama,10
calhoun,10
c,10
much,10
i,9
planters,9
such,9
journal,9
congressional,9
lawyers,9
also,9
cole,9
years,9
at,8
interests,8
election,8
jr,8
york,8
nullification,8
than,8
about,8
more,8
majority,8
ibid,8
presidential,8
especially,8
early,8
policy,7
into,7
cit,7
lower,7
other,7
great,7
issue,7
berrien,7
no,7
after,7
grier,7
most,7
m,7
president,7
loc,7
two,7
tariff,7
banks,7
did,7
sellers,7
e,6
large,6
parties,6
against,6
leadership,6
w,6
four,6
could,6
conservative,6
baton,6
cong,6
led,6
ambler,6
towns,6
elections,6
rouge,6
so,6
thomas,6
sess,6
over,6
between,6
while,6
supported,6
group,5
federal,5
studies,5
favor,5
principal,5
study,5
lawyer,5
support,5
votes,5
myths,5
opposition,5
representatives,5
planter,5
during,5
first,5
chitwood,5
t,5
wing,5
when,5
up,5
republican,5
polk,5
make,5
lewis,5
financial,5
turner,5
made,5
questions,5
k,5
northern,5
nashville,5
five,5
united,5
alexander,5
constitutional,5
generally,5
both,5
among,5
democracy,4
cent,4
per,4
american,4
nationalistic,4
position,4
total,4
sydnor,4
being,4
class,4
vols,4
real,4
there,4
murray,4
henry,4
subtreasury,4
review,4
merchants,4
development,4
elements,4
even,4
general,4
may,4
defection,4
similar,4
importance,4
b,4
republicans,4
university,4
origins,4
found,4
richmond,4
almost,4
war,4
districts,4
basis,4
voted,4
example,4
won,4
abernethy,4
dependent,4
identified,4
economic,4
same,4
members,4
frederick,4
fact,4
twenty,4
less,4
see,4
hamilton,4
understanding,4
black,4
sentiment,4
mainly,4
brown,4
carried,4
george,4
then,4
any,4
are,4
particularly,4
william,4
urban,4
popular,4
little,4
sectional,4
merchant,4
joined,4
point,4
chicago,4
given,4
recent,4
faction,4
struggle,3
later,3
measures,3
myth,3
formed,3
before,3
either,3
capitalists,3
all,3
j,3
seems,3
nature,3
government,3
nationalism,3
subsequent,3
system,3
jack,3
account,3
andrew,3
g,3
interest,3
regarded,3
times,3
back,3
slave,3
compared,3
publications,3
vice,3
businessmen,3
affiliations,3
rather,3
gallatin,3
financing,3
politicians,3
active,3
white,3
prentiss,3
liberal,3
record,3
followed,3
cotton,3
view,3
dixon,3
rule,3
pioneer,3
representative,3
supporters,3
boyd,3
having,3
nomination,3
vote,3
simms,3
part,3
apparent,3
policies,3
actually,3
small,3
stephens,3
society,3
second,3
power,3
nearly,3
bill,3
govan,3
rise,3
toward,3
xii,3
time,3
improvements,3
why,3
internal,3
editors,3
institution,3
maps,3
hill,3
life,3
analysis,3
series,3
economically,3
legislature,3
country,3
leaders,3
far,3
what,3
them,3
sprunt,3
middle,3
shugg,3
southerners,3
question,3
course,3
smaller,3
association,3
johnson,3
element,3
valley,3
propertied,3
winston,3
difficult,2
way,2
concerned,2
groups,2
belts,2
essays,2
carpenter,2
stephenson,2
former,2
greater,2
biographical,2
chartering,2
result,2
said,2
cast,2
sources,2
ii,2
principles,2
together,2
farmers,2
follows,2
able,2
robert,2
opposite,2
somewhat,2
within,2
voting,2
alfred,2
east,2
historians,2
right,2
porter,2
some,2
determined,2
activity,2
exaggerate,2
bell,2
panic,2
controlled,2
conflict,2
central,2
iron,2
affiliation,2
alignments,2
weakened,2
professor,2
since,2
interior,2
biddle,2
application,2
senate,2
developments,2
body,2
third,2
fourth,2
swords,2
hardly,2
philadelphia,2
town,2
whose,2
identification,2
statements,2
majorities,2
edward,2
unanimously,2
practicing,2
von,2
factors,2
upcountry,2
reason,2
directory,2
eighteen,2
section,2
producers,2
montgomery,2
important,2
duel,2
constitution,2
legislative,2
whom,2
houses,2
strength,2
missouri,2
seven,2
out,2
lawson,2
vigorous,2
further,2
vocational,2
tailor,2
xiv,2
explain,2
shepard,2
facilities,2
public,2
work,2
nucleus,2
minority,2
legislation,2
alliance,2
staple,2
suggest,2
stage,2
next,2
politically,2
sixty,2
openly,2
governments,2
tended,2
dedicated,2
annual,2
doctrines,2
provided,2
finds,2
championed,2
champion,2
seats,2
defended,2
various,2
bankers,2
interpretation,2
hugh,2
under,2
neither,2
railroad,2
proclivities,2
social,2
volume,2
leader,2
business,2
shows,2
hollow,2
scholars,2
appeared,2
reform,2
crop,2
predominated,2
larger,2
end,2
ranck,2
never,2
took,2
v,2
where,2
seargent,2
until,2
