WORDCOUNTS,WEIGHT
the,957
of,544
in,254
and,239
to,229
a,219
zehrer,101
that,100
class,91
for,89
as,80
had,78
he,76
s,74
would,74
middle,70
elite,69
der,69
tat,62
his,61
by,60
with,60
from,60
an,52
political,51
social,51
german,50
was,49
new,47
die,45
revolution,41
intelligentsia,41
most,37
its,37
have,37
germany,35
were,35
more,34
see,34
not,33
many,32
be,32
they,31
on,31
their,30
society,30
one,29
or,29
this,28
republic,28
it,27
all,27
than,26
which,26
hans,25
members,25
but,24
ibid,24
could,23
intellectuals,22
future,22
und,22
party,22
who,22
some,21
circle,21
other,20
economic,20
upon,20
become,20
is,20
been,20
might,19
big,19
business,19
intellectual,19
such,18
much,18
esp,17
during,17
neoconservatives,17
mannheim,17
des,17
between,17
democracy,16
position,16
parties,16
walter,16
id,16
ed,16
deutschen,16
although,16
even,14
democrats,14
only,14
after,14
at,13
great,13
neoconservative,13
old,13
important,13
struve,13
these,13
two,13
weimar,13
order,13
youth,13
right,12
nazis,12
power,12
under,12
theories,12
both,12
became,12
often,12
e,11
within,11
york,11
no,11
stuttgart,11
von,11
authoritarian,11
germans,11
him,11
any,11
xxiv,11
major,11
also,10
i,10
general,10
front,10
well,10
schleicher,10
positions,10
people,10
small,10
men,10
less,10
values,10
support,10
articles,10
did,10
eschmann,10
rechts,10
parteien,10
ende,10
large,9
modern,9
pareto,9
interests,9
since,9
may,9
thought,9
oder,9
neoconservatism,9
when,9
plans,9
decisions,9
den,9
strata,9
intelligenz,9
ideas,9
masses,9
leaders,9
felt,9
jan,9
common,8
if,8
berlin,8
xxi,8
those,8
xxiii,8
g,8
regarded,8
century,8
own,8
working,8
world,8
man,8
sontheimer,8
existing,8
especially,8
segments,8
form,8
popular,8
years,8
themselves,8
early,8
entire,8
into,7
before,7
every,7
last,7
conception,7
young,7
left,7
stratum,7
leadership,7
similar,7
changes,7
university,7
organization,7
closely,7
rule,7
das,7
im,7
war,7
place,7
published,7
empire,7
material,7
free,7
students,7
problems,7
article,7
movements,7
program,7
analysis,7
itself,7
highly,7
them,7
while,7
almost,7
should,7
socialism,7
among,7
groups,6
true,6
history,6
labor,6
state,6
zur,6
weg,6
point,6
development,6
inflation,6
fried,6
third,6
links,6
basic,6
special,6
argued,6
w,6
friends,6
worker,6
unions,6
directly,6
work,6
part,6
literature,6
oct,6
munich,6
tended,6
activities,6
above,6
make,6
about,6
organizations,6
classes,6
ruling,6
significant,6
largely,6
ernst,6
michels,6
associated,6
membership,6
are,6
role,6
national,6
assumed,6
way,5
cent,5
per,5
coalition,5
studies,5
former,5
ideologie,5
either,5
restoration,5
together,5
has,5
politics,5
far,5
central,5
strasser,5
apr,5
higher,5
rather,5
earlier,5
study,5
established,5
organized,5
frequently,5
helped,5
whom,5
republik,5
circulation,5
failure,5
basis,5
used,5
forces,5
several,5
depression,5
notion,5
will,5
movement,5
yet,5
eigentliche,5
enterprises,5
toward,5
appeared,5
karl,5
belief,5
dusseldorf,5
increase,5
open,5
heidelberg,5
held,5
shortly,5
thomas,5
weimarer,5
relationship,5
sozialpolitik,5
primarily,5
translation,5
education,5
refused,5
temporary,5
particularly,5
written,5
works,5
elites,5
reichswehr,5
feb,5
level,5
despite,5
contributed,5
need,5
what,5
later,4
encouraged,4
revolutionary,4
federation,4
group,4
control,4
h,4
nazi,4
ideals,4
policy,4
protection,4
nineteenth,4
leipzig,4
reich,4
attempts,4
assist,4
j,4
there,4
raised,4
normal,4
indirectly,4
cooperation,4
functions,4
magazine,4
west,4
himself,4
thus,4
wirsing,4
late,4
editorship,4
generation,4
neutral,4
industrialism,4
hamburg,4
jena,4
salaried,4
wanted,4
upper,4
democratic,4
follow,4
suggested,4
found,4
strongly,4
served,4
utopie,4
younger,4
wealth,4
journalism,4
possibility,4
because,4
conservatives,4
year,4
older,4
personal,4
good,4
ist,4
few,4
june,4
situation,4
deutschlands,4
identified,4
wrote,4
brief,4
still,4
single,4
soon,4
complete,4
same,4
without,4
increasingly,4
europe,4
deutsche,4
predominant,4
time,4
aug,4
readers,4
proletariat,4
monarchism,4
perhaps,4
soziologie,4
another,4
meaningful,4
made,4
assumption,4
junge,4
times,4
like,4
communists,4
employees,4
postwar,4
capitalism,4
tendency,4
destruction,4
grundriss,4
transformation,4
responsible,4
existed,4
fall,4
then,4
following,4
nobility,4
best,4
geschichte,4
according,4
nationalist,4
sociology,4
theory,4
problem,4
subject,4
aufgabe,4
formation,4
accept,4
never,4
substantial,4
kurt,3
freyer,3
stood,3
affected,3
spengler,3
ferdinand,3
mar,3
identify,3
designed,3
formed,3
klassen,3
unlike,3
expressed,3
zwischen,3
lower,3
being,3
first,3
member,3
electoral,3
production,3
ii,3
vols,3
zeit,3
available,3
professions,3
desire,3
half,3
xx,3
robert,3
ambiguous,3
proposals,3
system,3
achtung,3
formulation,3
task,3
primary,3
mass,3
papen,3
possible,3
withdrawal,3
powers,3
against,3
letter,3
conflict,3
throughout,3
umschichtungen,3
collapse,3
immediate,3
de,3
interest,3
adopted,3
realization,3
fate,3
businessmen,3
leopold,3
predicted,3
main,3
ascent,3
publisher,3
developments,3
engpass,3
peasant,3
emergence,3
clearly,3
liberal,3
diederichs,3
consciousness,3
n,3
quarters,3
four,3
origins,3
view,3
bureaucracy,3
greater,3
lead,3
begun,3
called,3
ambitions,3
events,3
academic,3
draussenbleiben,3
population,3
placed,3
r,3
tr,3
prominent,3
london,3
knowledge,3
policies,3
nach,3
