WORDCOUNTS,WEIGHT
the,612
of,417
in,219
and,213
to,171
a,148
was,74
that,65
as,64
had,63
by,58
i,58
with,51
it,47
is,46
peerage,44
for,42
from,42
his,40
or,37
who,35
created,34
which,34
been,34
were,33
london,32
nobility,32
new,30
baron,30
at,29
s,29
house,29
all,28
this,28
lords,27
an,27
not,27
lord,26
but,25
first,24
he,24
on,24
their,23
persons,23
titles,22
than,22
more,22
have,22
they,21
into,21
sir,21
be,21
peerages,20
landed,20
these,20
period,20
other,19
family,19
times,19
one,18
social,18
such,17
received,17
peers,17
years,17
gentry,17
great,16
those,15
earl,15
three,15
creations,15
ibid,15
son,15
political,14
industry,14
party,14
after,14
men,14
some,13
century,13
during,13
two,13
viscount,13
peel,13
are,13
them,13
per,12
barons,12
backgrounds,12
receiving,12
so,12
commercial,12
c,12
e,11
has,11
whose,11
edward,11
its,11
second,11
see,11
would,11
cp,11
among,11
o,10
military,10
british,10
without,10
well,10
commons,10
pumphrey,10
ed,10
members,10
ralph,10
over,10
bart,10
much,10
cent,9
group,9
creation,9
henry,9
act,9
wealth,9
came,9
public,9
year,9
commerce,9
power,9
industrial,9
only,9
when,9
did,9
families,9
substantial,9
total,8
ii,8
vols,8
england,8
politics,8
aristocracy,8
no,8
l,8
liberal,8
most,8
honors,8
increase,8
individuals,8
connections,8
george,8
any,8
country,8
recipients,8
became,8
between,8
industrialists,8
rate,7
later,7
introduction,7
large,7
english,7
duke,7
might,7
since,7
third,7
conservative,7
russell,7
disraeli,7
up,7
included,7
also,7
john,7
father,7
table,7
life,7
very,7
gladstone,7
while,7
both,7
aristocratic,7
my,6
influence,6
marquess,6
changes,6
four,6
could,6
work,6
inherited,6
own,6
majority,6
estates,6
activities,6
service,6
nearly,6
complete,6
business,6
smith,6
reform,6
time,6
man,6
never,6
office,6
belper,6
canada,6
each,6
little,6
merchant,6
our,6
estate,5
nineteenth,5
long,5
give,5
company,5
government,5
ireland,5
w,5
egerton,5
derby,5
p,5
out,5
outstanding,5
brought,5
hereditary,5
nation,5
people,5
call,5
personal,5
status,5
change,5
noble,5
railway,5
about,5
death,5
head,5
aug,5
mount,5
mr,5
we,5
fifty,5
sometimes,5
army,5
class,5
following,5
here,5
pirrie,5
leaders,5
through,5
administration,5
until,5
charles,5
themselves,5
should,5
daughter,5
does,4
if,4
prime,4
history,4
occurred,4
before,4
smiles,4
indicated,4
j,4
grandfather,4
parties,4
twenty,4
studied,4
raised,4
robert,4
less,4
firm,4
far,4
cited,4
thus,4
salisbury,4
body,4
general,4
may,4
york,4
rather,4
represented,4
fn,4
india,4
too,4
age,4
always,4
m,4
important,4
seven,4
scotland,4
late,4
same,4
however,4
already,4
qualifications,4
carry,4
being,4
least,4
few,4
manchester,4
distinguished,4
will,4
economic,4
wrote,4
still,4
make,4
under,4
gentlemen,4
others,4
herschell,4
granting,4
minister,4
ellesmere,4
classes,4
vivian,4
made,4
upon,4
inchcape,4
honours,4
merit,4
trust,4
there,4
him,4
queen,4
bagehot,4
banking,4
institution,4
professional,4
me,4
ministry,4
lines,4
stephen,4
victoria,4
strutt,4
allendale,4
then,4
number,4
beginning,4
william,4
feb,4
extent,4
property,4
recognition,4
national,4
samuel,4
increased,4
point,4
now,3
bridgewater,3
done,3
fathers,3
way,3
concerned,3
greville,3
scottish,3
spirit,3
position,3
royal,3
title,3
member,3
interests,3
services,3
careers,3
greatly,3
classified,3
case,3
iv,3
right,3
recommended,3
marked,3
etc,3
say,3
liberals,3
includes,3
author,3
aberdeen,3
six,3
died,3
occasion,3
jones,3
recognized,3
generations,3
study,3
augmented,3
means,3
old,3
university,3
moved,3
established,3
quoted,3
elevated,3
standards,3
closely,3
found,3
mining,3
though,3
nobles,3
younger,3
judicial,3
wide,3
impression,3
having,3
r,3
coronation,3
civil,3
place,3
hard,3
order,3
claim,3
characteristics,3
june,3
parliament,3
st,3
wife,3
sons,3
guinness,3
comments,3
thought,3
rise,3
law,3
gentle,3
xii,3
children,3
end,3
contemporary,3
took,3
income,3
reflected,3
romilly,3
background,3
including,3
francis,3
glyn,3
engaged,3
held,3
high,3
palmerston,3
latter,3
glantawe,3
especially,3
article,3
sense,3
become,3
respectively,3
britain,3
can,3
brassey,3
quarter,3
hon,3
centuries,3
itself,3
seat,3
whig,3
must,3
examiner,3
half,3
wealthy,3
followers,3
iii,3
associated,3
just,3
swansea,3
what,3
making,3
particular,3
prestige,3
almost,3
middle,3
brewers,3
manufacturing,3
ranks,3
devoted,3
although,3
land,3
shift,3
early,3
element,3
traditional,3
eldest,3
built,3
bernard,2
hussey,2
mostly,2
stuart,2
rev,2
groups,2
career,2
alone,2
view,2
ultimate,2
burton,2
ample,2
advised,2
true,2
managing,2
sudden,2
modern,2
loyd,2
coutts,2
sit,2
either,2
permit,2
sybil,2
perseverence,2
professions,2
belong,2
origin,2
liverpool,2
mills,2
xiii,2
closer,2
hundred,2
composition,2
take,2
real,2
achieved,2
chancellor,2
mind,2
pitt,2
hostile,2
system,2
fortune,2
task,2
u,2
tenth,2
trade,2
baroness,2
functions,2
richard,2
taking,2
supply,2
july,2
himself,2
letter,2
expanded,2
descendents,2
throughout,2
review,2
married,2
immediate,2
g,2
interest,2
regarded,2
ability,2
brother,2
relations,2
walter,2
pay,2
honored,2
david,2
marriage,2
highest,2
compared,2
honour,2
overstone,2
outnumbered,2
y,2
drawn,2
tenants,2
fidelity,2
generation,2
higher,2
rights,2
poor,2
sixteen,2
operations,2
process,2
profusion,2
granted,2
earlier,2
legal,2
importance,2
direct,2
benjamin,2
viscountess,2
special,2
ardilaun,2
days,2
n,2
numbers,2
welfare,2
upper,2
show,2
statement,2
followed,2
hereafter,2
opinion,2
faced,2
ancient,2
retirement,2
widow,2
legislative,2
strathcona,2
herald,2
whom,2
marchamley,2
fortunes,2
sequel,2
ripon,2
term,2
left,2
fourth,2
war,2
habakkuk,2
appears,2
seminoble,2
scale,2
record,2
feudal,2
patent,2
receive,2
conservatives,2
line,2
data,2
sept,2
advancement,2
part,2
example,2
related,2
macaulay,2
ten,2
marjoribanks,2
thereafter,2
statesmen,2
legislation,2
strengthening,2
